ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781734799,node,0,NA,75.0,25.0,0.0
1781734800,node,1,NA,50.0,50.0,0.0
1781734800,gateway,0,NA,50.0,25.0,0.0
1781734800,gateway,1,NA,66.7,33.3,0.0
1781734800,gateway,2,NA,33.3,66.7,0.0
1781734800,node,2,NA,60.0,20.0,0.0
1781734807,node,0,0.3,0.0,NA,0.0
1781734807,node,1,0.5,0.0,0.0,NA
1781734808,node,2,NA,100.0,0.0,0.0
1781734808,gateway,2,NA,50.0,50.0,0.0
1781734808,gateway,0,NA,66.7,0.0,0.0
1781734808,gateway,1,NA,75.0,25.0,0.0
1781734815,node,1,0.4,0.0,0.0,NA
1781734815,node,0,0.3,0.0,0.0,NA
1781734815,gateway,1,NA,50.0,50.0,0.0
1781734815,gateway,2,NA,100.0,0.0,0.0
1781734815,gateway,0,NA,80.0,20.0,0.0
1781734815,node,2,NA,25.0,50.0,0.0
1781734823,gateway,0,NA,83.3,16.7,0.0
1781734823,node,1,0.4,0.0,NA,0.0
1781734823,gateway,1,NA,100.0,0.0,0.0
1781734823,node,0,0.3,50.0,0.0,50.0
1781734823,gateway,2,NA,80.0,0.0,0.0
1781734824,node,2,NA,100.0,0.0,0.0
1781734831,gateway,0,NA,100.0,0.0,0.0
1781734831,gateway,2,0.0,50.0,0.0,50.0
1781734831,node,0,8.7,0.0,NA,0.0
1781734831,node,1,8.1,100.0,0.0,0.0
1781734831,gateway,1,128,50.0,50.0,0.0
1781734832,node,2,NA,60.0,0.0,0.0
1781734839,gateway,2,0.2,100.0,0.0,0.0
1781734839,node,0,18.7,50.0,50.0,0.0
1781734839,node,1,16.9,0.0,NA,0.0
1781734840,gateway,1,138,100.0,0.0,0.0
1781734840,gateway,0,0.2,0.0,0.0,NA
1781734840,node,2,NA,25.0,50.0,0.0
1781734848,node,1,23.6,0.0,0.0,NA
1781734848,gateway,1,149,100.0,0.0,0.0
1781734848,gateway,0,0.4,0.0,0.0,NA
1781734848,gateway,2,0.2,100.0,0.0,0.0
1781734848,node,0,25.7,0.0,0.0,NA
1781734848,node,2,NA,75.0,0.0,0.0
1781734855,node,0,32.6,50.0,50.0,0.0
1781734855,gateway,0,15.0,50.0,50.0,0.0
1781734855,gateway,2,9.7,50.0,50.0,0.0
1781734855,gateway,1,161,100.0,0.0,0.0
1781734856,node,1,29.8,100.0,0.0,0.0
1781734856,node,2,NA,0.0,33.3,0.0
1781734863,gateway,2,16.8,0.0,50.0,50.0
1781734863,gateway,0,23.1,0.0,0.0,NA
1781734863,node,1,34.3,0.0,0.0,NA
1781734863,node,0,38.9,0.0,0.0,NA
1781734863,gateway,1,168,33.3,33.3,0.0
1781734863,node,2,102,25.0,50.0,0.0
1781734871,node,0,42.7,100.0,0.0,0.0
1781734871,gateway,2,21.7,66.7,0.0,33.3
1781734871,node,2,101,50.0,50.0,0.0
1781734871,gateway,0,28.3,0.0,0.0,0.0
1781734871,gateway,1,173,100.0,0.0,0.0
1781734871,node,1,38.3,33.3,33.3,33.3
1781734879,gateway,0,34.4,0.0,NA,0.0
1781734879,node,2,102,50.0,50.0,0.0
1781734879,node,0,47.2,0.0,50.0,0.0
