ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781733333,gateway,0,4.7,0.0,NA,0.0
1781733333,node,2,2.0,0.0,0.0,NA
1781733333,gateway,2,6.5,0.0,0.0,NA
1781733333,node,1,2.9,100.0,0.0,0.0
1781733333,node,0,1.7,0.0,0.0,NA
1781733333,gateway,4,4.2,50.0,0.0,50.0
1781733333,gateway,3,4.2,50.0,50.0,0.0
1781733333,gateway,1,3.9,0.0,0.0,NA
1781733341,node,4,4.5,0.0,0.0,NA
1781733341,gateway,1,8.2,0.0,50.0,50.0
1781733341,node,3,3.1,0.0,0.0,NA
1781733341,node,2,4.6,0.0,50.0,50.0
1781733342,gateway,4,8.8,50.0,50.0,0.0
1781733342,node,0,3.7,50.0,50.0,0.0
1781733342,gateway,2,12.8,0.0,50.0,50.0
1781733342,node,1,6.3,0.0,0.0,NA
1781733342,gateway,3,9.1,0.0,NA,0.0
1781733342,gateway,0,10.1,100.0,0.0,0.0
1781733350,node,3,5.0,0.0,50.0,50.0
1781733350,node,2,7.3,100.0,0.0,0.0
1781733350,node,4,7.2,0.0,50.0,50.0
1781733350,gateway,1,12.2,100.0,0.0,0.0
1781733350,node,1,9.5,50.0,50.0,0.0
1781733350,gateway,4,13.2,0.0,50.0,50.0
1781733350,gateway,2,18.0,0.0,50.0,50.0
1781733350,gateway,0,14.9,33.3,33.3,33.3
1781733350,gateway,3,13.5,0.0,0.0,NA
1781733350,node,0,5.7,0.0,NA,0.0
1781733357,node,2,10.0,0.0,0.0,NA
1781733358,node,4,10.0,0.0,66.7,33.3
1781733358,node,1,12.5,0.0,NA,0.0
1781733358,node,0,7.9,0.0,50.0,50.0
1781733358,node,3,7.0,0.0,NA,0.0
1781733358,gateway,0,19.6,50.0,50.0,0.0
1781733358,gateway,4,17.6,0.0,NA,0.0
1781733358,gateway,3,17.7,0.0,50.0,50.0
1781733358,gateway,2,23.2,0.0,NA,0.0
1781733358,gateway,1,16.9,0.0,0.0,NA
1781733366,gateway,1,20.9,100.0,0.0,0.0
1781733366,gateway,4,22.3,100.0,0.0,0.0
1781733367,node,2,13.3,0.0,50.0,50.0
1781733367,node,1,15.8,0.0,0.0,NA
1781733367,node,4,13.1,33.3,33.3,33.3
1781733367,node,3,9.1,0.0,0.0,NA
1781733367,node,0,10.5,0.0,0.0,0.0
1781733367,gateway,2,28.5,100.0,0.0,0.0
1781733367,gateway,3,22.7,0.0,0.0,NA
1781733367,gateway,0,24.8,0.0,NA,0.0
1781733374,node,0,12.7,0.0,50.0,50.0
1781733374,node,2,16.2,0.0,50.0,50.0
1781733375,gateway,4,26.8,50.0,50.0,0.0
1781733375,gateway,3,27.4,100.0,0.0,0.0
1781733375,gateway,0,30.0,0.0,0.0,NA
1781733375,node,4,16.0,100.0,0.0,0.0
1781733375,node,1,19.0,0.0,0.0,NA
1781733375,gateway,1,25.2,50.0,50.0,0.0
1781733375,gateway,2,33.3,0.0,0.0,NA
1781733375,node,3,11.1,0.0,0.0,NA
1781733383,gateway,2,37.5,0.0,NA,0.0
1781733383,node,4,18.7,50.0,50.0,0.0
1781733383,node,0,15.0,0.0,NA,0.0
1781733383,gateway,4,31.0,0.0,NA,0.0
1781733383,gateway,3,32.5,50.0,50.0,0.0
1781733383,node,2,19.4,0.0,50.0,50.0
1781733383,gateway,1,29.2,0.0,0.0,NA
1781733383,node,1,22.0,0.0,50.0,50.0
1781733383,gateway,0,34.5,0.0,50.0,50.0
1781733384,node,3,13.0,0.0,0.0,NA
1781733391,gateway,2,41.9,50.0,0.0,0.0
1781733392,node,3,14.9,50.0,50.0,0.0
1781733392,node,1,25.0,0.0,0.0,NA
1781733392,gateway,0,39.0,0.0,50.0,50.0
1781733392,node,0,17.3,0.0,0.0,NA
1781733392,node,2,22.3,0.0,33.3,33.3
1781733392,node,4,21.6,50.0,50.0,0.0
1781733392,gateway,4,35.3,0.0,NA,0.0
1781733392,gateway,1,33.3,0.0,0.0,NA
1781733392,gateway,3,36.9,50.0,50.0,0.0
1781733400,node,0,19.5,0.0,50.0,50.0
1781733400,gateway,0,43.2,0.0,50.0,50.0
1781733400,gateway,1,37.0,50.0,50.0,0.0
1781733400,node,1,27.6,0.0,NA,0.0
1781733400,node,2,25.0,100.0,0.0,0.0
1781733400,node,3,16.7,0.0,0.0,NA
1781733400,node,4,24.6,33.3,33.3,33.3
1781733400,gateway,4,39.1,100.0,0.0,0.0
1781733400,gateway,2,46.3,33.3,33.3,33.3
1781733400,gateway,3,41.1,0.0,50.0,50.0
1781733408,gateway,2,50.5,0.0,NA,0.0
1781733409,node,0,21.8,0.0,NA,0.0
1781733409,gateway,4,43.0,0.0,0.0,NA
1781733409,gateway,1,40.9,100.0,0.0,0.0
1781733409,gateway,0,47.5,100.0,0.0,0.0
1781733409,node,3,18.5,100.0,0.0,0.0
1781733409,node,4,27.6,0.0,0.0,NA
1781733409,node,2,27.7,100.0,0.0,0.0
1781733409,gateway,3,45.3,50.0,0.0,0.0
1781733409,node,1,30.3,33.3,33.3,33.3
1781733417,node,3,20.2,50.0,0.0,50.0
1781733417,gateway,1,44.4,0.0,50.0,50.0
1781733417,node,1,32.9,0.0,0.0,0.0
1781733417,gateway,2,54.3,100.0,0.0,0.0
1781733417,gateway,3,49.2,50.0,50.0,0.0
1781733417,gateway,0,51.4,0.0,NA,0.0
1781733417,node,0,24.0,0.0,0.0,NA
1781733417,gateway,4,46.8,50.0,50.0,0.0
1781733417,node,2,30.4,0.0,NA,0.0
1781733417,node,4,30.6,50.0,50.0,0.0
1781733425,gateway,3,52.6,0.0,0.0,NA
1781733425,gateway,0,55.1,50.0,50.0,0.0
1781733425,node,0,26.0,0.0,0.0,NA
1781733425,node,3,21.8,0.0,NA,0.0
1781733425,node,2,33.0,100.0,0.0,0.0
1781733425,gateway,2,58.0,0.0,0.0,NA
1781733425,node,4,33.2,100.0,0.0,0.0
1781733425,node,1,35.4,0.0,0.0,50.0
1781733426,gateway,4,50.2,0.0,0.0,NA
1781733426,gateway,1,47.8,0.0,50.0,50.0
1781733433,gateway,1,51.1,50.0,50.0,0.0
1781733433,node,3,23.3,50.0,0.0,50.0
1781733433,gateway,3,56.1,0.0,50.0,0.0
1781733434,node,4,35.9,50.0,0.0,0.0
1781733434,node,1,38.0,50.0,50.0,0.0
1781733434,node,2,35.7,0.0,50.0,0.0
1781733434,gateway,4,53.5,100.0,0.0,0.0
1781733434,node,0,28.2,100.0,0.0,0.0
1781733434,gateway,0,58.9,0.0,0.0,NA
1781733434,gateway,2,61.6,0.0,NA,0.0
1781733442,node,3,24.9,0.0,NA,0.0
1781733442,node,0,30.0,0.0,0.0,NA
1781733442,gateway,0,61.8,0.0,NA,0.0
1781733442,node,1,40.1,100.0,0.0,0.0
1781733442,gateway,4,56.5,50.0,50.0,0.0
1781733442,gateway,2,64.5,100.0,0.0,0.0
1781733442,gateway,1,53.9,50.0,50.0,0.0
1781733442,node,2,38.1,50.0,50.0,0.0
1781733442,gateway,3,59.1,33.3,33.3,0.0
1781733442,node,4,38.2,100.0,0.0,0.0
1781733450,node,4,40.6,0.0,NA,0.0
1781733451,node,2,40.4,0.0,50.0,0.0
1781733451,node,3,26.7,50.0,50.0,0.0
1781733451,node,0,32.0,0.0,NA,0.0
1781733451,node,1,42.4,100.0,0.0,0.0
1781733451,gateway,1,56.9,100.0,0.0,0.0
1781733451,gateway,3,62.0,50.0,50.0,0.0
1781733451,gateway,2,67.5,0.0,NA,0.0
1781733451,gateway,4,59.8,100.0,0.0,0.0
1781733451,gateway,0,65.2,66.7,33.3,0.0
1781733459,gateway,0,68.0,66.7,0.0,0.0
1781733459,node,1,44.8,33.3,33.3,33.3
1781733459,gateway,2,70.6,50.0,25.0,0.0
1781733459,gateway,1,59.9,0.0,33.3,33.3
1781733459,node,0,34.0,100.0,0.0,0.0
1781733459,node,3,28.5,0.0,50.0,50.0
1781733459,gateway,3,65.1,50.0,50.0,0.0
1781733459,gateway,4,62.5,0.0,NA,0.0
1781733459,node,2,43.1,0.0,50.0,50.0
1781733460,node,4,43.4,100.0,0.0,0.0
1781733468,gateway,0,70.8,33.3,66.7,0.0
1781733468,gateway,1,62.6,0.0,NA,0.0
1781733468,node,0,35.8,100.0,0.0,0.0
1781733468,gateway,4,65.3,50.0,0.0,0.0
1781733468,node,2,45.6,50.0,0.0,50.0
1781733468,node,3,30.1,100.0,0.0,0.0
1781733468,node,4,45.5,50.0,50.0,0.0
1781733468,node,1,47.0,50.0,50.0,0.0
1781733468,gateway,3,67.9,33.3,33.3,0.0
1781733468,gateway,2,73.5,0.0,0.0,NA
1781733476,gateway,1,65.3,50.0,50.0,0.0
