ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781728658,gateway,2,11.8,0.0,50.0,50.0
1781728658,node,2,104,100.0,0.0,0.0
1781728659,node,4,93.9,66.7,0.0,0.0
1781728659,node,1,82.1,50.0,50.0,0.0
1781728659,node,0,58.6,0.0,NA,0.0
1781728668,gateway,4,4.9,0.0,0.0,NA
1781728668,node,1,83.7,50.0,50.0,0.0
1781728668,gateway,1,35.5,100.0,0.0,0.0
1781728668,node,0,59.6,0.0,50.0,50.0
1781728668,gateway,2,12.5,0.0,NA,0.0
1781728668,node,4,96.1,0.0,0.0,0.0
1781728668,node,3,101,100.0,0.0,0.0
1781728668,node,2,106,100.0,0.0,0.0
1781728668,gateway,0,104,50.0,25.0,0.0
1781728668,gateway,3,4.4,0.0,NA,0.0
1781728677,gateway,1,36.2,100.0,0.0,0.0
1781728677,gateway,3,5.6,50.0,0.0,0.0
1781728677,gateway,2,13.2,0.0,NA,0.0
1781728677,node,1,85.7,100.0,0.0,0.0
1781728677,node,0,60.7,50.0,50.0,0.0
1781728677,node,2,108,66.7,33.3,0.0
1781728677,gateway,0,104,0.0,0.0,NA
1781728677,gateway,4,5.8,50.0,50.0,0.0
1781728677,node,4,99.1,75.0,25.0,0.0
1781728677,node,3,105,0.0,50.0,0.0
1781728685,gateway,2,14.3,0.0,0.0,NA
1781728685,gateway,3,7.1,33.3,33.3,33.3
1781728685,gateway,1,37.1,100.0,0.0,0.0
1781728685,node,1,87.8,50.0,50.0,0.0
1781728685,gateway,0,105,0.0,NA,0.0
1781728685,node,3,108,60.0,20.0,0.0
1781728685,node,4,102,0.0,NA,0.0
1781728685,node,0,62.1,100.0,0.0,0.0
1781728685,node,2,111,66.7,33.3,0.0
1781728685,gateway,4,7.2,0.0,NA,0.0
1781728694,gateway,0,105,100.0,0.0,0.0
1781728694,gateway,4,8.6,0.0,0.0,NA
1781728694,gateway,2,15.5,50.0,25.0,25.0
1781728694,node,0,63.5,50.0,50.0,0.0
1781728694,node,1,90.6,80.0,20.0,0.0
1781728694,gateway,1,37.9,33.3,33.3,33.3
1781728694,gateway,3,8.7,0.0,0.0,NA
1781728694,node,2,114,66.7,33.3,0.0
1781728694,node,3,111,25.0,50.0,0.0
1781728694,node,4,105,33.3,66.7,0.0
1781728703,node,2,117,50.0,16.7,0.0
1781728703,gateway,1,38.3,100.0,0.0,0.0
1781728703,gateway,4,9.8,33.3,33.3,33.3
1781728703,gateway,2,16.5,0.0,NA,0.0
1781728703,node,0,64.9,0.0,0.0,NA
1781728703,node,3,114,33.3,33.3,33.3
1781728703,gateway,3,10.2,50.0,50.0,0.0
1781728703,node,1,94.3,100.0,0.0,0.0
1781728703,gateway,0,104,100.0,0.0,0.0
1781728703,node,4,108,0.0,NA,0.0
1781728711,gateway,2,17.4,0.0,0.0,NA
1781728711,node,1,97.6,50.0,50.0,0.0
1781728712,gateway,4,11.3,0.0,50.0,50.0
1781728712,gateway,0,103,33.3,33.3,33.3
1781728712,node,2,119,50.0,50.0,0.0
1781728712,gateway,1,39.0,0.0,0.0,NA
1781728712,node,0,65.7,100.0,0.0,0.0
1781728712,gateway,3,11.2,50.0,0.0,50.0
1781728712,node,4,111,33.3,66.7,0.0
1781728712,node,3,117,0.0,NA,0.0
1781728721,gateway,3,12.2,0.0,0.0,NA
1781728721,gateway,2,18.4,50.0,50.0,0.0
1781728721,gateway,0,102,100.0,0.0,0.0
1781728721,node,4,114,100.0,0.0,0.0
1781728721,gateway,1,39.6,50.0,50.0,0.0
1781728721,node,2,121,25.0,75.0,0.0
1781728721,node,0,65.8,66.7,0.0,33.3
1781728721,gateway,4,13.0,0.0,NA,0.0
1781728721,node,3,119,0.0,NA,0.0
1781728721,node,1,101,0.0,NA,0.0
1781728730,node,0,66.1,100.0,0.0,0.0
1781728730,gateway,3,13.5,50.0,50.0,0.0
1781728730,gateway,1,40.2,50.0,50.0,0.0
1781728730,gateway,2,19.5,0.0,50.0,0.0
1781728730,gateway,4,14.4,0.0,50.0,50.0
1781728730,gateway,0,101,0.0,0.0,50.0
1781728730,node,2,124,0.0,NA,0.0
1781728730,node,3,121,20.0,80.0,0.0
1781728730,node,4,116,50.0,50.0,0.0
1781728730,node,1,104,0.0,NA,0.0
1781728738,node,0,66.1,0.0,NA,0.0
1781728739,gateway,2,20.7,50.0,50.0,0.0
1781728739,gateway,3,14.9,0.0,NA,0.0
1781728739,gateway,0,100,0.0,NA,0.0
1781728739,gateway,4,16.0,50.0,0.0,50.0
1781728739,node,3,124,0.0,0.0,NA
1781728739,gateway,1,41.0,0.0,0.0,NA
1781728739,node,2,126,0.0,0.0,NA
1781728739,node,4,119,0.0,33.3,33.3
1781728739,node,1,107,0.0,50.0,0.0
1781728747,node,1,109,100.0,0.0,0.0
1781728748,node,3,125,100.0,0.0,0.0
1781728748,gateway,4,17.6,50.0,50.0,0.0
1781728748,gateway,2,22.0,100.0,0.0,0.0
1781728748,node,0,67.3,66.7,0.0,0.0
1781728748,gateway,1,42.1,0.0,NA,0.0
1781728748,node,4,121,100.0,0.0,0.0
1781728748,gateway,3,16.5,0.0,NA,0.0
1781728748,node,2,128,50.0,25.0,0.0
1781728748,gateway,0,101,0.0,NA,0.0
1781728756,gateway,2,23.4,0.0,0.0,NA
1781728756,gateway,3,17.9,0.0,NA,0.0
1781728756,gateway,1,43.1,66.7,16.7,0.0
1781728756,node,0,69.8,33.3,66.7,0.0
1781728756,node,1,111,0.0,NA,0.0
1781728757,node,3,127,0.0,NA,0.0
1781728757,gateway,4,19.4,0.0,NA,0.0
1781728757,gateway,0,103,33.3,66.7,0.0
1781728757,node,4,123,0.0,33.3,0.0
1781728757,node,2,130,66.7,0.0,0.0
1781728765,gateway,2,24.4,0.0,0.0,NA
1781728765,gateway,3,18.8,50.0,0.0,50.0
1781728766,node,1,114,0.0,NA,0.0
1781728766,gateway,4,22.0,0.0,NA,0.0
1781728766,gateway,0,106,25.0,75.0,0.0
1781728766,gateway,1,47.4,0.0,66.7,0.0
1781728766,node,0,73.5,0.0,NA,0.0
1781728766,node,4,125,33.3,66.7,0.0
1781728766,node,2,132,66.7,33.3,0.0
1781728766,node,3,129,0.0,NA,0.0
1781728775,node,2,133,33.3,66.7,0.0
1781728775,gateway,3,20.2,50.0,50.0,0.0
1781728775,node,3,131,0.0,NA,0.0
1781728775,gateway,1,51.7,50.0,0.0,0.0
1781728775,gateway,4,27.1,0.0,NA,0.0
1781728775,gateway,2,28.1,50.0,50.0,0.0
1781728775,node,1,116,0.0,NA,0.0
1781728775,gateway,0,108,50.0,50.0,0.0
1781728775,node,0,77.0,0.0,NA,0.0
1781728776,node,4,127,33.3,66.7,0.0
1781728784,node,0,80.1,0.0,NA,0.0
1781728785,gateway,4,32.3,0.0,NA,0.0
1781728785,node,1,119,25.0,75.0,0.0
1781728785,node,2,135,0.0,NA,0.0
1781728785,gateway,3,25.5,33.3,66.7,0.0
1781728785,gateway,2,33.2,50.0,50.0,0.0
1781728785,node,4,129,0.0,NA,0.0
1781728785,gateway,0,111,20.0,80.0,0.0
1781728785,gateway,1,56.2,0.0,NA,0.0
1781728785,node,3,133,20.0,80.0,0.0
1781728794,gateway,4,36.7,0.0,NA,0.0
1781728794,node,2,137,0.0,75.0,25.0
1781728794,node,0,83.0,0.0,NA,0.0
1781728795,node,3,135,0.0,NA,0.0
1781728795,gateway,3,30.5,0.0,NA,0.0
1781728795,gateway,2,38.0,0.0,NA,0.0
1781728795,gateway,0,114,0.0,NA,0.0
1781728795,node,4,131,33.3,66.7,0.0
1781728795,node,1,121,50.0,50.0,0.0
1781728795,gateway,1,60.3,0.0,NA,0.0
1781728804,node,0,84.8,0.0,NA,0.0
1781728804,gateway,2,42.4,33.3,66.7,0.0
1781728804,gateway,1,64.1,33.3,66.7,0.0
1781728804,node,4,132,0.0,NA,0.0
1781728804,node,1,123,33.3,66.7,0.0
1781728804,gateway,3,35.4,0.0,NA,0.0
1781728804,node,3,136,16.7,83.3,0.0
1781728804,gateway,4,41.7,0.0,NA,0.0
1781728805,gateway,0,116,0.0,NA,0.0
1781728805,node,2,139,0.0,NA,0.0
1781728814,gateway,0,118,66.7,33.3,0.0
1781728814,gateway,4,45.9,0.0,NA,0.0
1781728814,node,0,86.3,16.7,83.3,0.0
1781728815,node,4,134,0.0,NA,0.0
1781728815,node,3,138,0.0,NA,0.0
1781728815,node,2,140,0.0,NA,0.0
1781728815,node,1,125,0.0,NA,0.0
1781728815,gateway,1,68.1,25.0,75.0,0.0
1781728815,gateway,3,40.2,33.3,66.7,0.0
1781728815,gateway,2,47.2,0.0,NA,0.0
1781728823,node,4,136,0.0,NA,0.0
1781728823,node,0,88.9,0.0,NA,0.0
1781728823,gateway,0,120,66.7,33.3,0.0
1781728823,node,2,141,25.0,75.0,0.0
1781728824,gateway,4,50.1,0.0,80.0,0.0
1781728824,gateway,2,50.8,0.0,NA,0.0
1781728824,gateway,1,71.3,0.0,NA,0.0
1781728824,node,1,127,0.0,NA,0.0
1781728824,gateway,3,44.2,40.0,40.0,0.0
1781728824,node,3,139,0.0,50.0,0.0
1781728832,node,2,143,28.6,57.1,0.0
1781728832,gateway,0,121,50.0,50.0,0.0
1781728833,gateway,1,74.4,0.0,NA,0.0
1781728833,gateway,4,53.7,0.0,NA,0.0
1781728833,node,0,91.4,100.0,0.0,0.0
1781728833,node,4,137,0.0,NA,0.0
1781728833,node,3,141,25.0,75.0,0.0
1781728833,node,1,128,0.0,NA,0.0
1781728833,gateway,3,48.2,0.0,NA,0.0
1781728833,gateway,2,54.7,0.0,NA,0.0
1781728842,gateway,4,56.3,0.0,NA,0.0
1781728842,gateway,0,122,100.0,0.0,0.0
1781728842,node,0,93.9,100.0,0.0,0.0
1781728843,gateway,1,76.5,33.3,66.7,0.0
1781728843,node,4,138,0.0,0.0,NA
1781728843,node,1,130,50.0,50.0,0.0
1781728843,node,2,144,0.0,0.0,0.0
1781728843,gateway,3,51.6,0.0,NA,0.0
1781728843,node,3,142,0.0,80.0,0.0
1781728843,gateway,2,58.2,0.0,NA,0.0
1781728851,node,0,95.1,0.0,NA,0.0
1781728852,gateway,0,120,0.0,0.0,NA
1781728852,gateway,4,56.1,0.0,0.0,NA
1781728852,gateway,1,76.4,0.0,0.0,NA
1781728852,gateway,3,52.4,0.0,0.0,NA
1781728852,gateway,2,58.5,0.0,NA,0.0
1781728852,node,4,140,25.0,75.0,0.0
1781728852,node,1,131,33.3,66.7,0.0
1781728852,node,3,143,0.0,NA,0.0
1781728852,node,2,145,0.0,NA,0.0
