ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781734116,gateway,1,0.3,0.0,0.0,NA
1781734116,node,0,54.6,50.0,50.0,0.0
1781734116,node,3,63.1,100.0,0.0,0.0
1781734116,node,4,65.9,0.0,0.0,NA
1781734116,gateway,3,137,60.0,40.0,0.0
1781734116,gateway,2,156,100.0,0.0,0.0
1781734116,gateway,0,51.0,0.0,NA,0.0
1781734116,node,2,44.4,50.0,50.0,0.0
1781734116,gateway,4,1.6,0.0,0.0,NA
1781734124,node,3,70.0,50.0,50.0,0.0
1781734124,gateway,1,1.2,0.0,NA,0.0
1781734124,gateway,4,2.9,50.0,50.0,0.0
1781734124,node,0,62.4,50.0,50.0,0.0
1781734124,gateway,2,164,50.0,50.0,0.0
1781734124,node,1,66.2,0.0,50.0,0.0
1781734124,gateway,3,149,0.0,0.0,NA
1781734124,gateway,0,68.0,50.0,50.0,0.0
1781734124,node,4,74.6,50.0,50.0,0.0
1781734124,node,2,50.6,100.0,0.0,0.0
1781734132,gateway,3,156,66.7,33.3,0.0
1781734132,node,1,72.4,66.7,33.3,0.0
1781734132,gateway,2,169,100.0,0.0,0.0
1781734132,node,3,75.8,75.0,25.0,0.0
1781734133,node,0,69.3,100.0,0.0,0.0
1781734133,gateway,1,7.3,0.0,0.0,NA
1781734133,node,2,55.6,0.0,0.0,NA
1781734133,node,4,80.8,33.3,33.3,0.0
1781734133,gateway,4,8.4,50.0,50.0,0.0
1781734133,gateway,0,83.3,75.0,25.0,0.0
1781734141,node,2,60.2,100.0,0.0,0.0
1781734141,gateway,4,19.3,0.0,0.0,NA
1781734141,node,4,86.2,0.0,50.0,50.0
1781734141,gateway,3,162,66.7,33.3,0.0
1781734141,node,0,74.9,50.0,0.0,0.0
1781734141,gateway,1,18.7,50.0,50.0,0.0
1781734141,node,3,80.9,50.0,50.0,0.0
1781734141,node,1,78.3,0.0,NA,0.0
1781734141,gateway,2,173,66.7,33.3,0.0
1781734141,gateway,0,95.8,66.7,33.3,0.0
1781734148,node,0,79.6,0.0,NA,0.0
1781734148,gateway,3,166,66.7,33.3,0.0
1781734148,node,1,83.1,0.0,0.0,NA
1781734149,node,4,91.2,100.0,0.0,0.0
1781734149,gateway,0,106,100.0,0.0,0.0
1781734149,gateway,1,31.8,0.0,0.0,NA
1781734149,node,3,85.6,50.0,50.0,0.0
1781734149,gateway,4,32.1,100.0,0.0,0.0
1781734149,node,2,64.8,0.0,NA,0.0
1781734149,gateway,2,176,25.0,75.0,0.0
1781734157,node,3,89.8,66.7,33.3,0.0
1781734157,node,0,84.6,80.0,20.0,0.0
1781734157,node,2,69.0,0.0,NA,0.0
1781734157,node,1,87.4,33.3,66.7,0.0
1781734158,node,4,96.7,100.0,0.0,0.0
1781734158,gateway,2,178,33.3,33.3,0.0
1781734158,gateway,1,45.2,50.0,0.0,0.0
1781734158,gateway,0,115,50.0,50.0,0.0
1781734158,gateway,3,170,33.3,33.3,0.0
1781734158,gateway,4,45.1,100.0,0.0,0.0
1781734165,gateway,3,172,100.0,0.0,0.0
1781734165,node,3,94.3,50.0,25.0,25.0
1781734165,gateway,2,180,66.7,33.3,0.0
1781734165,gateway,0,122,50.0,50.0,0.0
1781734165,node,4,101,100.0,0.0,0.0
1781734165,node,1,91.6,33.3,33.3,0.0
1781734165,node,0,89.1,100.0,0.0,0.0
1781734166,node,2,72.9,50.0,50.0,0.0
1781734166,gateway,1,61.2,0.0,NA,0.0
1781734166,gateway,4,58.9,66.7,33.3,0.0
1781734173,node,4,106,50.0,50.0,0.0
1781734173,node,2,76.0,25.0,50.0,25.0
1781734173,gateway,2,181,0.0,0.0,NA
1781734174,gateway,0,129,50.0,25.0,0.0
1781734174,gateway,3,175,40.0,40.0,0.0
1781734174,gateway,1,74.6,66.7,33.3,0.0
1781734174,gateway,4,71.5,80.0,20.0,0.0
1781734174,node,0,93.3,50.0,0.0,50.0
1781734174,node,3,97.8,50.0,50.0,0.0
1781734174,node,1,95.3,100.0,0.0,0.0
1781734182,node,1,98.4,66.7,33.3,0.0
1781734182,node,0,96.4,50.0,50.0,0.0
1781734182,gateway,2,183,33.3,66.7,0.0
1781734182,node,3,100,40.0,40.0,20.0
1781734182,node,2,78.6,33.3,33.3,0.0
1781734182,gateway,0,135,75.0,0.0,0.0
1781734182,node,4,110,50.0,50.0,0.0
1781734182,gateway,3,176,25.0,50.0,0.0
1781734182,gateway,1,85.6,66.7,33.3,0.0
1781734182,gateway,4,82.2,60.0,20.0,0.0
1781734191,node,1,100,100.0,0.0,0.0
1781734191,node,0,98.3,0.0,50.0,0.0
1781734191,node,2,79.7,0.0,0.0,NA
1781734191,gateway,4,90.9,0.0,NA,0.0
1781734191,gateway,1,94.8,50.0,25.0,0.0
1781734191,gateway,3,178,66.7,0.0,0.0
1781734191,node,3,102,75.0,25.0,0.0
1781734191,node,4,112,50.0,0.0,0.0
1781734191,gateway,2,184,66.7,33.3,0.0
1781734191,gateway,0,140,50.0,50.0,0.0
1781734199,node,2,80.8,50.0,50.0,0.0
1781734199,node,0,99.6,50.0,50.0,0.0
1781734199,node,4,114,0.0,NA,0.0
1781734199,gateway,2,185,50.0,50.0,0.0
1781734199,node,3,103,33.3,33.3,0.0
1781734199,gateway,0,144,66.7,33.3,0.0
1781734199,node,1,101,0.0,0.0,NA
1781734199,gateway,1,102,100.0,0.0,0.0
1781734199,gateway,4,98.8,100.0,0.0,0.0
1781734199,gateway,3,179,50.0,0.0,0.0
1781734207,gateway,3,180,83.3,16.7,0.0
1781734207,node,1,102,66.7,33.3,0.0
1781734207,node,0,101,50.0,50.0,0.0
1781734207,node,4,115,33.3,33.3,0.0
1781734207,gateway,4,105,50.0,25.0,0.0
1781734207,node,3,104,0.0,0.0,0.0
1781734207,node,2,81.8,50.0,50.0,0.0
1781734207,gateway,1,109,0.0,50.0,50.0
1781734207,gateway,2,185,50.0,33.3,0.0
1781734207,gateway,0,147,0.0,NA,0.0
1781734216,gateway,4,111,50.0,50.0,0.0
1781734216,node,0,102,0.0,0.0,NA
1781734216,gateway,3,181,66.7,33.3,0.0
1781734216,node,2,82.6,0.0,NA,0.0
1781734216,gateway,2,186,66.7,33.3,0.0
1781734216,node,1,103,100.0,0.0,0.0
1781734216,node,4,117,100.0,0.0,0.0
1781734216,gateway,1,115,100.0,0.0,0.0
1781734216,node,3,106,100.0,0.0,0.0
1781734216,gateway,0,150,66.7,33.3,0.0
1781734223,node,1,105,50.0,0.0,0.0
1781734223,gateway,2,187,75.0,25.0,0.0
1781734224,node,2,84.0,100.0,0.0,0.0
1781734224,node,0,104,33.3,33.3,0.0
1781734224,node,3,107,100.0,0.0,0.0
1781734224,gateway,3,182,100.0,0.0,0.0
1781734224,gateway,1,120,50.0,50.0,0.0
1781734224,gateway,0,153,66.7,33.3,0.0
1781734224,node,4,119,0.0,50.0,50.0
1781734224,gateway,4,116,50.0,50.0,0.0
1781734231,node,2,85.1,33.3,33.3,33.3
1781734231,node,4,121,100.0,0.0,0.0
1781734232,gateway,3,183,50.0,50.0,0.0
1781734232,node,1,106,33.3,33.3,0.0
1781734232,node,0,106,25.0,50.0,0.0
1781734232,gateway,0,155,100.0,0.0,0.0
1781734232,gateway,2,187,100.0,0.0,0.0
1781734232,gateway,4,120,50.0,50.0,0.0
1781734232,gateway,1,125,80.0,20.0,0.0
1781734232,node,3,109,33.3,33.3,0.0
1781734240,node,1,108,50.0,50.0,0.0
1781734240,node,0,107,33.3,66.7,0.0
1781734240,node,2,86.1,100.0,0.0,0.0
1781734240,gateway,0,157,66.7,33.3,0.0
1781734240,node,3,110,0.0,50.0,0.0
1781734240,node,4,123,0.0,NA,0.0
1781734240,gateway,4,124,33.3,66.7,0.0
1781734240,gateway,1,129,50.0,50.0,0.0
1781734240,gateway,2,188,0.0,NA,0.0
1781734240,gateway,3,184,50.0,50.0,0.0
1781734248,node,0,108,0.0,50.0,0.0
1781734248,node,3,111,100.0,0.0,0.0
1781734248,node,2,86.7,50.0,50.0,0.0
1781734248,gateway,0,159,100.0,0.0,0.0
1781734248,node,1,109,0.0,NA,0.0
1781734248,gateway,4,128,0.0,NA,0.0
1781734248,node,4,123,0.0,0.0,NA
1781734248,gateway,3,184,40.0,40.0,0.0
1781734248,gateway,2,188,50.0,50.0,0.0
1781734249,gateway,1,132,66.7,33.3,0.0
1781734257,node,0,109,66.7,33.3,0.0
1781734257,gateway,3,185,100.0,0.0,0.0
1781734257,node,1,109,0.0,50.0,50.0
1781734257,node,4,124,66.7,33.3,0.0
1781734257,gateway,0,161,66.7,33.3,0.0
1781734257,gateway,2,188,100.0,0.0,0.0
1781734257,node,3,111,0.0,NA,0.0
1781734257,node,2,86.6,0.0,50.0,50.0
1781734257,gateway,1,135,33.3,66.7,0.0
1781734257,gateway,4,131,50.0,50.0,0.0
1781734265,gateway,3,185,0.0,NA,0.0
1781734265,gateway,1,138,100.0,0.0,0.0
1781734265,node,0,109,50.0,50.0,0.0
1781734265,node,1,110,33.3,33.3,33.3
1781734265,node,2,87.1,0.0,0.0,0.0
1781734265,gateway,0,163,66.7,33.3,0.0
1781734265,node,4,124,0.0,NA,0.0
1781734265,node,3,111,0.0,NA,0.0
1781734265,gateway,2,189,60.0,40.0,0.0
1781734265,gateway,4,134,0.0,NA,0.0
1781734273,node,2,87.6,0.0,NA,0.0
1781734273,gateway,2,189,100.0,0.0,0.0
1781734273,gateway,3,186,0.0,NA,0.0
1781734273,node,3,111,50.0,50.0,0.0
1781734273,node,1,110,50.0,0.0,0.0
1781734273,node,0,109,0.0,NA,0.0
1781734273,gateway,4,137,0.0,NA,0.0
1781734273,node,4,124,0.0,0.0,NA
1781734273,gateway,0,164,50.0,0.0,0.0
1781734273,gateway,1,141,66.7,33.3,0.0
1781734281,gateway,2,189,0.0,NA,0.0
1781734281,gateway,4,139,66.7,16.7,0.0
1781734281,gateway,0,165,0.0,0.0,0.0
1781734281,node,4,125,25.0,50.0,0.0
1781734281,node,0,110,100.0,0.0,0.0
1781734281,node,2,88.2,0.0,NA,0.0
1781734281,node,3,112,66.7,33.3,0.0
1781734281,gateway,3,186,100.0,0.0,0.0
1781734281,node,1,111,100.0,0.0,0.0
1781734281,gateway,1,143,60.0,20.0,0.0
1781734289,node,3,113,25.0,50.0,0.0
1781734289,gateway,2,190,66.7,33.3,0.0
1781734289,gateway,3,187,50.0,50.0,0.0
1781734289,node,2,88.7,50.0,50.0,0.0
1781734289,gateway,1,145,33.3,33.3,0.0
1781734289,node,1,111,0.0,0.0,0.0
1781734289,node,0,111,100.0,0.0,0.0
1781734289,node,4,126,66.7,33.3,0.0
1781734290,gateway,4,142,75.0,0.0,0.0
1781734290,gateway,0,167,50.0,50.0,0.0
1781734298,gateway,0,168,50.0,25.0,0.0
1781734298,node,3,114,25.0,50.0,0.0
1781734298,node,4,127,0.0,NA,0.0
1781734298,node,0,112,33.3,33.3,0.0
1781734298,gateway,4,144,100.0,0.0,0.0
1781734298,gateway,2,190,33.3,33.3,0.0
1781734298,gateway,3,187,100.0,0.0,0.0
1781734298,gateway,1,147,66.7,33.3,0.0
1781734298,node,1,112,0.0,50.0,50.0
1781734298,node,2,89.8,50.0,50.0,0.0
1781734306,gateway,4,146,100.0,0.0,0.0
1781734306,gateway,2,190,80.0,20.0,0.0
1781734306,gateway,1,149,100.0,0.0,0.0
1781734306,node,1,112,0.0,0.0,NA
1781734306,gateway,0,169,50.0,50.0,0.0
1781734306,node,0,113,100.0,0.0,0.0
1781734306,gateway,3,187,66.7,33.3,0.0
1781734306,node,2,90.4,0.0,0.0,0.0
1781734306,node,4,129,50.0,50.0,0.0
1781734306,node,3,114,33.3,66.7,0.0
1781734314,node,0,114,0.0,0.0,50.0
1781734314,gateway,2,190,100.0,0.0,0.0
1781734314,node,3,115,66.7,0.0,0.0
1781734314,gateway,3,188,33.3,33.3,0.0
1781734314,node,4,130,50.0,0.0,0.0
1781734314,gateway,4,147,0.0,0.0,NA
1781734314,node,2,91.2,50.0,0.0,50.0
1781734314,node,1,113,100.0,0.0,0.0
1781734314,gateway,1,151,50.0,25.0,0.0
1781734314,gateway,0,170,50.0,50.0,0.0
1781734322,gateway,4,149,100.0,0.0,0.0
1781734322,node,0,114,33.3,33.3,0.0
1781734322,node,1,114,66.7,33.3,0.0
1781734322,node,4,131,33.3,33.3,0.0
1781734322,gateway,0,171,33.3,33.3,0.0
1781734322,node,2,91.8,0.0,NA,0.0
1781734322,gateway,2,190,0.0,50.0,0.0
1781734322,gateway,3,188,66.7,33.3,0.0
1781734322,gateway,1,152,0.0,0.0,NA
1781734322,node,3,116,0.0,NA,0.0
1781734330,gateway,4,151,50.0,50.0,0.0
1781734330,gateway,2,191,100.0,0.0,0.0
1781734330,node,2,92.5,50.0,50.0,0.0
1781734330,node,0,115,50.0,0.0,0.0
1781734330,node,1,114,50.0,50.0,0.0
1781734330,gateway,0,172,50.0,50.0,0.0
1781734330,node,3,116,100.0,0.0,0.0
1781734330,gateway,3,188,100.0,0.0,0.0
1781734330,gateway,1,154,66.7,33.3,0.0
1781734331,node,4,131,0.0,50.0,0.0
1781734338,gateway,1,155,100.0,0.0,0.0
1781734338,gateway,0,172,50.0,50.0,0.0
1781734339,gateway,3,188,50.0,50.0,0.0
1781734339,node,3,117,33.3,33.3,0.0
1781734339,node,0,116,33.3,33.3,0.0
1781734339,node,2,92.9,66.7,33.3,0.0
1781734339,gateway,2,191,50.0,50.0,0.0
1781734339,node,1,115,0.0,66.7,0.0
1781734339,gateway,4,152,50.0,50.0,0.0
1781734339,node,4,132,0.0,NA,0.0
1781734346,node,4,133,100.0,0.0,0.0
1781734347,node,3,118,25.0,50.0,25.0
1781734347,node,1,116,0.0,66.7,0.0
1781734347,node,0,116,33.3,66.7,0.0
1781734347,node,2,93.6,33.3,33.3,0.0
1781734347,gateway,1,157,50.0,25.0,0.0
1781734347,gateway,2,191,40.0,60.0,0.0
1781734347,gateway,0,173,100.0,0.0,0.0
1781734347,gateway,3,189,50.0,50.0,0.0
1781734347,gateway,4,154,50.0,50.0,0.0
1781734355,node,4,133,33.3,33.3,0.0
1781734355,node,2,93.8,0.0,NA,0.0
1781734355,gateway,2,191,83.3,0.0,0.0
1781734355,node,0,117,50.0,50.0,0.0
1781734355,gateway,3,189,66.7,33.3,0.0
1781734355,node,1,116,100.0,0.0,0.0
1781734355,node,3,118,33.3,33.3,33.3
1781734355,gateway,0,174,50.0,50.0,0.0
1781734355,gateway,1,158,100.0,0.0,0.0
1781734355,gateway,4,155,100.0,0.0,0.0
1781734363,gateway,2,191,66.7,0.0,0.0
1781734363,gateway,0,174,100.0,0.0,0.0
1781734363,gateway,1,159,66.7,33.3,0.0
1781734363,node,1,117,50.0,50.0,0.0
1781734363,node,2,94.3,100.0,0.0,0.0
1781734363,node,3,119,100.0,0.0,0.0
1781734363,node,0,118,100.0,0.0,0.0
1781734363,gateway,3,189,66.7,0.0,0.0
1781734363,node,4,134,33.3,33.3,0.0
1781734363,gateway,4,156,20.0,80.0,0.0
1781734371,node,2,94.7,33.3,33.3,0.0
1781734371,node,0,118,100.0,0.0,0.0
1781734371,gateway,3,189,100.0,0.0,0.0
1781734371,gateway,0,175,66.7,33.3,0.0
1781734371,node,1,117,50.0,50.0,0.0
1781734372,node,4,135,50.0,50.0,0.0
1781734372,gateway,4,157,25.0,50.0,0.0
1781734372,node,3,119,100.0,0.0,0.0
1781734372,gateway,2,191,66.7,33.3,0.0
1781734372,gateway,1,160,50.0,50.0,0.0
1781734380,node,2,95.5,33.3,33.3,0.0
1781734380,node,4,136,0.0,50.0,0.0
1781734380,node,0,119,100.0,0.0,0.0
1781734380,gateway,0,176,50.0,50.0,0.0
1781734380,node,1,118,50.0,50.0,0.0
1781734380,gateway,3,189,0.0,NA,0.0
1781734380,gateway,1,161,66.7,33.3,0.0
1781734380,gateway,2,191,100.0,0.0,0.0
1781734380,gateway,4,158,100.0,0.0,0.0
1781734380,node,3,120,100.0,0.0,0.0
1781734387,gateway,4,159,66.7,33.3,0.0
1781734387,gateway,3,190,66.7,33.3,0.0
1781734388,gateway,1,162,50.0,0.0,0.0
1781734388,node,3,121,50.0,50.0,0.0
1781734388,gateway,2,192,66.7,33.3,0.0
1781734388,node,2,95.8,0.0,NA,0.0
1781734388,gateway,0,176,100.0,0.0,0.0
1781734388,node,4,136,0.0,50.0,0.0
1781734388,node,1,118,100.0,0.0,0.0
1781734388,node,0,120,33.3,66.7,0.0
1781734396,gateway,4,160,100.0,0.0,0.0
1781734396,gateway,3,190,50.0,33.3,0.0
1781734396,gateway,2,192,100.0,0.0,0.0
1781734396,node,1,119,0.0,0.0,NA
1781734396,node,0,120,100.0,0.0,0.0
1781734396,gateway,0,177,0.0,66.7,0.0
1781734396,node,3,121,50.0,50.0,0.0
1781734396,node,4,137,50.0,50.0,0.0
1781734396,node,2,96.3,100.0,0.0,0.0
1781734396,gateway,1,163,50.0,25.0,0.0
1781734404,gateway,2,192,80.0,20.0,0.0
1781734404,node,3,121,0.0,NA,0.0
1781734404,gateway,0,177,50.0,50.0,0.0
1781734404,gateway,1,164,33.3,33.3,0.0
1781734404,node,0,120,0.0,NA,0.0
1781734404,gateway,3,190,66.7,33.3,0.0
1781734404,node,2,96.3,100.0,0.0,0.0
1781734404,node,1,119,100.0,0.0,0.0
1781734404,node,4,137,100.0,0.0,0.0
1781734405,gateway,4,161,66.7,0.0,0.0
1781734412,gateway,3,190,100.0,0.0,0.0
1781734412,node,3,121,0.0,NA,0.0
1781734412,node,2,96.8,0.0,NA,0.0
1781734412,node,0,121,33.3,33.3,0.0
1781734412,node,4,138,100.0,0.0,0.0
1781734413,gateway,4,162,75.0,25.0,0.0
1781734413,gateway,0,178,50.0,50.0,0.0
1781734413,gateway,2,192,66.7,33.3,0.0
1781734413,node,1,119,50.0,0.0,0.0
1781734413,gateway,1,165,66.7,33.3,0.0
1781734420,gateway,0,178,66.7,33.3,0.0
1781734420,node,3,122,0.0,50.0,0.0
1781734420,node,1,119,0.0,0.0,0.0
1781734420,node,0,122,0.0,NA,0.0
1781734421,node,4,138,50.0,0.0,0.0
1781734421,gateway,3,190,33.3,66.7,0.0
1781734421,gateway,2,192,100.0,0.0,0.0
1781734421,node,2,97.3,50.0,50.0,0.0
1781734421,gateway,4,163,66.7,33.3,0.0
1781734421,gateway,1,165,100.0,0.0,0.0
1781734429,node,1,120,50.0,50.0,0.0
1781734429,node,3,122,50.0,50.0,0.0
1781734429,gateway,3,190,66.7,33.3,0.0
1781734429,node,0,122,0.0,50.0,0.0
1781734429,gateway,4,164,100.0,0.0,0.0
1781734429,gateway,0,178,0.0,NA,0.0
1781734429,gateway,1,166,0.0,0.0,0.0
1781734429,node,4,139,100.0,0.0,0.0
1781734429,gateway,2,192,50.0,50.0,0.0
1781734429,node,2,97.7,33.3,33.3,33.3
1781734436,node,2,98.0,100.0,0.0,0.0
1781734436,gateway,2,192,50.0,50.0,0.0
1781734437,gateway,3,190,50.0,50.0,0.0
1781734437,node,3,122,0.0,NA,0.0
1781734437,gateway,0,179,100.0,0.0,0.0
1781734437,gateway,1,167,0.0,NA,0.0
1781734437,node,1,120,50.0,50.0,0.0
1781734437,gateway,4,164,100.0,0.0,0.0
1781734437,node,4,139,0.0,NA,0.0
1781734437,node,0,122,50.0,50.0,0.0
1781734445,gateway,3,191,50.0,50.0,0.0
1781734445,node,3,123,50.0,25.0,0.0
1781734445,gateway,0,179,100.0,0.0,0.0
1781734445,node,1,121,0.0,NA,0.0
1781734445,node,4,140,50.0,0.0,0.0
1781734445,node,0,123,0.0,NA,0.0
1781734445,gateway,4,165,40.0,40.0,0.0
1781734445,node,2,98.4,0.0,NA,0.0
1781734445,gateway,1,168,100.0,0.0,0.0
1781734445,gateway,2,192,66.7,33.3,0.0
1781734453,node,2,98.7,100.0,0.0,0.0
1781734453,gateway,4,166,100.0,0.0,0.0
1781734453,gateway,3,191,60.0,20.0,0.0
1781734453,node,0,123,0.0,0.0,NA
1781734453,node,3,123,100.0,0.0,0.0
1781734453,gateway,1,168,50.0,50.0,0.0
1781734453,node,1,121,0.0,NA,0.0
1781734453,gateway,0,180,0.0,NA,0.0
1781734453,node,4,140,33.3,66.7,0.0
1781734453,gateway,2,192,100.0,0.0,0.0
1781734462,gateway,3,191,0.0,50.0,0.0
1781734462,node,4,141,0.0,50.0,0.0
1781734462,gateway,4,166,0.0,0.0,NA
1781734462,node,0,124,0.0,50.0,50.0
1781734462,gateway,2,192,50.0,50.0,0.0
1781734462,node,2,98.9,100.0,0.0,0.0
1781734462,gateway,1,169,33.3,33.3,0.0
1781734462,node,3,123,0.0,NA,0.0
1781734462,gateway,0,180,50.0,0.0,0.0
1781734462,node,1,121,33.3,66.7,0.0
1781734470,gateway,0,176,0.0,0.0,NA
1781734470,node,0,121,0.0,0.0,NA
1781734470,node,2,97.0,100.0,0.0,0.0
1781734470,gateway,4,163,0.0,NA,0.0
1781734470,gateway,2,189,0.0,0.0,NA
1781734470,node,3,121,0.0,50.0,50.0
1781734470,node,1,119,0.0,0.0,NA
1781734470,node,4,138,0.0,0.0,NA
1781734470,gateway,3,187,0.0,NA,0.0
1781734470,gateway,1,165,0.0,0.0,NA
