ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781732469,gateway,0,30.5,100.0,0.0,0.0
1781732477,node,2,26.6,100.0,0.0,0.0
1781732477,gateway,2,37.6,0.0,NA,0.0
1781732477,gateway,1,34.4,33.3,66.7,0.0
1781732477,node,0,27.2,0.0,0.0,NA
1781732477,node,1,25.0,100.0,0.0,0.0
1781732477,gateway,0,34.3,66.7,33.3,0.0
1781732485,gateway,2,41.7,66.7,33.3,0.0
1781732485,gateway,0,38.2,100.0,0.0,0.0
1781732485,node,0,30.5,100.0,0.0,0.0
1781732485,node,2,29.8,0.0,50.0,0.0
1781732485,node,1,28.2,50.0,50.0,0.0
1781732485,gateway,1,38.5,66.7,33.3,0.0
1781732492,gateway,1,42.5,33.3,33.3,33.3
1781732492,node,1,31.3,0.0,NA,0.0
1781732493,gateway,0,42.1,100.0,0.0,0.0
1781732493,node,0,33.6,25.0,25.0,25.0
1781732493,node,2,32.9,0.0,50.0,50.0
1781732493,gateway,2,45.9,0.0,0.0,NA
1781732500,node,1,34.4,50.0,50.0,0.0
1781732500,gateway,0,45.9,50.0,50.0,0.0
1781732500,node,2,36.0,50.0,50.0,0.0
1781732500,gateway,1,46.3,50.0,50.0,0.0
1781732500,node,0,36.8,0.0,NA,0.0
1781732500,gateway,2,49.8,50.0,50.0,0.0
1781732508,gateway,2,53.8,0.0,NA,0.0
1781732508,node,2,39.1,0.0,33.3,0.0
1781732508,gateway,1,50.1,0.0,0.0,NA
1781732508,gateway,0,50.0,50.0,50.0,0.0
1781732508,node,1,37.6,100.0,0.0,0.0
1781732508,node,0,39.8,25.0,50.0,0.0
1781732516,node,1,40.6,66.7,0.0,33.3
1781732516,node,0,42.8,66.7,33.3,0.0
1781732516,node,2,42.2,50.0,50.0,0.0
1781732516,gateway,0,54.3,100.0,0.0,0.0
1781732516,gateway,1,53.9,50.0,50.0,0.0
1781732516,gateway,2,58.0,50.0,50.0,0.0
1781732523,gateway,1,57.9,100.0,0.0,0.0
1781732523,node,0,45.8,50.0,50.0,0.0
1781732523,gateway,0,58.3,75.0,25.0,0.0
1781732523,node,1,43.6,100.0,0.0,0.0
1781732523,node,2,45.1,50.0,50.0,0.0
1781732523,gateway,2,62.0,0.0,0.0,NA
1781732531,gateway,0,62.4,0.0,NA,0.0
1781732531,node,1,46.5,100.0,0.0,0.0
1781732531,node,2,48.0,0.0,NA,0.0
1781732531,node,0,48.7,50.0,50.0,0.0
1781732531,gateway,2,66.2,66.7,33.3,0.0
1781732531,gateway,1,62.2,40.0,40.0,0.0
1781732539,node,2,50.7,50.0,50.0,0.0
1781732539,node,0,51.4,60.0,40.0,0.0
1781732539,gateway,1,66.3,0.0,0.0,NA
1781732539,gateway,0,66.7,50.0,0.0,0.0
1781732539,gateway,2,70.2,66.7,33.3,0.0
1781732540,node,1,49.8,50.0,50.0,0.0
1781732547,node,0,54.6,100.0,0.0,0.0
1781732547,gateway,0,72.0,80.0,20.0,0.0
1781732547,gateway,1,71.8,60.0,0.0,0.0
1781732548,node,1,52.4,100.0,0.0,0.0
1781732548,node,2,54.0,0.0,0.0,0.0
1781732548,gateway,2,75.7,66.7,33.3,0.0
1781732556,node,1,53.5,0.0,NA,0.0
1781732556,node,0,55.7,0.0,NA,0.0
1781732556,node,2,55.0,0.0,50.0,50.0
1781732556,gateway,1,76.6,0.0,NA,0.0
1781732556,gateway,2,80.2,25.0,75.0,0.0
1781732556,gateway,0,76.7,66.7,0.0,0.0
1781732564,node,1,53.0,0.0,NA,0.0
1781732564,node,2,54.3,0.0,50.0,50.0
1781732564,node,0,55.1,0.0,0.0,NA
1781732564,gateway,0,80.6,0.0,NA,0.0
1781732564,gateway,1,80.8,0.0,NA,0.0
1781732564,gateway,2,84.3,0.0,NA,0.0
1781732572,node,1,52.9,0.0,NA,0.0
1781732572,node,2,54.0,100.0,0.0,0.0
1781732572,node,0,54.9,0.0,0.0,NA
1781732572,gateway,0,84.7,33.3,66.7,0.0
1781732572,gateway,1,85.0,33.3,66.7,0.0
1781732572,gateway,2,88.2,0.0,NA,0.0
1781732580,node,1,52.4,0.0,0.0,NA
1781732580,node,2,53.4,100.0,0.0,0.0
1781732580,node,0,54.3,50.0,0.0,50.0
1781732580,gateway,1,88.7,33.3,66.7,0.0
1781732581,gateway,0,88.4,0.0,NA,0.0
1781732581,gateway,2,91.9,0.0,NA,0.0
1781732588,node,1,52.2,33.3,33.3,0.0
1781732588,gateway,2,95.0,33.3,66.7,0.0
1781732588,node,0,54.0,0.0,33.3,33.3
1781732589,node,2,53.0,50.0,50.0,0.0
1781732589,gateway,1,92.2,0.0,NA,0.0
1781732589,gateway,0,91.7,66.7,33.3,0.0
1781732596,node,2,52.6,50.0,50.0,0.0
1781732596,node,1,51.9,100.0,0.0,0.0
1781732596,node,0,53.5,0.0,0.0,NA
1781732597,gateway,2,98.4,0.0,NA,0.0
1781732597,gateway,0,95.1,100.0,0.0,0.0
1781732597,gateway,1,95.5,33.3,66.7,0.0
1781732604,node,0,53.3,0.0,0.0,NA
1781732604,gateway,2,101,0.0,NA,0.0
1781732604,node,1,51.8,0.0,0.0,NA
1781732604,node,2,52.3,100.0,0.0,0.0
1781732605,gateway,0,98.0,0.0,NA,0.0
1781732605,gateway,1,98.5,0.0,NA,0.0
1781732613,node,0,53.6,100.0,0.0,0.0
1781732613,gateway,0,100,100.0,0.0,0.0
1781732613,gateway,2,104,100.0,0.0,0.0
1781732613,node,2,52.6,50.0,50.0,0.0
1781732613,node,1,52.5,0.0,0.0,0.0
1781732613,gateway,1,101,50.0,50.0,0.0
1781732620,node,2,52.9,100.0,0.0,0.0
1781732621,node,0,54.1,0.0,0.0,NA
1781732621,node,1,52.7,0.0,50.0,50.0
1781732621,gateway,2,106,100.0,0.0,0.0
1781732621,gateway,0,103,33.3,66.7,0.0
1781732621,gateway,1,104,66.7,0.0,0.0
1781732629,node,2,53.0,0.0,50.0,0.0
1781732629,node,1,53.0,66.7,33.3,0.0
1781732629,gateway,1,106,100.0,0.0,0.0
1781732629,node,0,54.3,0.0,0.0,50.0
1781732629,gateway,2,109,0.0,NA,0.0
1781732629,gateway,0,106,66.7,33.3,0.0
1781732637,node,1,53.4,50.0,50.0,0.0
1781732637,node,2,53.0,0.0,50.0,0.0
1781732637,node,0,54.4,0.0,50.0,50.0
1781732637,gateway,0,108,50.0,50.0,0.0
1781732637,gateway,2,111,25.0,75.0,0.0
1781732637,gateway,1,109,75.0,25.0,0.0
1781732645,node,0,53.8,100.0,0.0,0.0
1781732645,node,2,52.4,0.0,0.0,NA
1781732645,node,1,52.9,33.3,33.3,33.3
1781732645,gateway,1,111,100.0,0.0,0.0
1781732645,gateway,2,113,66.7,0.0,0.0
1781732645,gateway,0,110,33.3,66.7,0.0
1781732653,gateway,1,113,100.0,0.0,0.0
1781732653,node,2,52.5,100.0,0.0,0.0
1781732653,node,0,54.2,50.0,0.0,50.0
1781732653,node,1,53.2,0.0,0.0,NA
1781732653,gateway,2,115,0.0,NA,0.0
1781732653,gateway,0,112,0.0,NA,0.0
1781732661,node,0,54.3,0.0,0.0,NA
1781732661,node,2,52.5,50.0,0.0,50.0
1781732661,node,1,53.3,0.0,0.0,0.0
1781732661,gateway,0,114,0.0,NA,0.0
1781732661,gateway,1,115,0.0,NA,0.0
1781732661,gateway,2,117,0.0,NA,0.0
1781732669,node,0,54.3,50.0,50.0,0.0
1781732669,node,1,53.5,0.0,NA,0.0
1781732669,node,2,52.6,0.0,50.0,50.0
1781732669,gateway,1,117,100.0,0.0,0.0
1781732669,gateway,2,119,75.0,0.0,0.0
1781732669,gateway,0,116,66.7,0.0,0.0
1781732676,node,1,53.9,50.0,50.0,0.0
1781732676,node,2,52.8,50.0,0.0,50.0
1781732676,gateway,2,121,100.0,0.0,0.0
1781732676,node,0,54.6,50.0,50.0,0.0
1781732677,gateway,1,119,0.0,NA,0.0
1781732677,gateway,0,118,0.0,NA,0.0
1781732684,node,0,54.5,0.0,0.0,NA
1781732684,node,2,52.7,50.0,0.0,50.0
1781732684,node,1,53.8,0.0,50.0,50.0
1781732685,gateway,0,120,50.0,50.0,0.0
1781732685,gateway,1,121,25.0,75.0,0.0
1781732685,gateway,2,123,0.0,NA,0.0
1781732693,node,1,53.6,0.0,0.0,NA
1781732693,node,0,54.2,100.0,0.0,0.0
1781732693,node,2,52.4,0.0,NA,0.0
1781732693,gateway,0,122,100.0,0.0,0.0
1781732693,gateway,2,125,100.0,0.0,0.0
1781732693,gateway,1,123,50.0,50.0,0.0
1781732701,node,0,54.6,0.0,0.0,NA
1781732701,node,1,54.0,0.0,0.0,NA
1781732701,node,2,52.6,0.0,0.0,NA
1781732701,gateway,0,123,66.7,33.3,0.0
1781732701,gateway,1,124,33.3,33.3,0.0
1781732701,gateway,2,126,0.0,NA,0.0
1781732709,node,2,52.5,50.0,0.0,50.0
1781732709,node,0,54.6,0.0,NA,0.0
1781732709,node,1,54.0,100.0,0.0,0.0
1781732709,gateway,1,126,0.0,NA,0.0
1781732709,gateway,0,125,50.0,50.0,0.0
1781732709,gateway,2,128,100.0,0.0,0.0
1781732717,node,2,52.3,0.0,NA,0.0
1781732717,node,1,53.9,0.0,0.0,NA
1781732717,node,0,54.4,0.0,NA,0.0
1781732717,gateway,2,129,0.0,NA,0.0
1781732717,gateway,1,127,50.0,50.0,0.0
1781732718,gateway,0,126,25.0,75.0,0.0
1781732725,node,2,52.2,0.0,0.0,NA
1781732725,node,1,53.9,50.0,0.0,50.0
1781732725,node,0,54.4,50.0,0.0,50.0
1781732725,gateway,1,129,0.0,NA,0.0
1781732726,gateway,0,128,0.0,NA,0.0
1781732726,gateway,2,131,50.0,50.0,0.0
1781732734,node,1,54.2,100.0,0.0,0.0
1781732734,node,2,52.2,33.3,0.0,33.3
1781732734,node,0,54.4,100.0,0.0,0.0
1781732734,gateway,1,130,75.0,25.0,0.0
1781732734,gateway,0,129,50.0,50.0,0.0
1781732734,gateway,2,132,0.0,NA,0.0
1781732742,node,1,54.5,50.0,50.0,0.0
1781732742,node,0,54.6,100.0,0.0,0.0
1781732742,node,2,52.5,100.0,0.0,0.0
1781732742,gateway,0,130,66.7,33.3,0.0
1781732742,gateway,1,131,0.0,NA,0.0
1781732742,gateway,2,133,80.0,0.0,0.0
1781732749,node,2,52.6,0.0,0.0,NA
1781732749,node,1,54.8,100.0,0.0,0.0
1781732749,gateway,2,134,0.0,NA,0.0
1781732750,node,0,54.8,0.0,0.0,NA
1781732750,gateway,0,132,20.0,80.0,0.0
1781732751,gateway,1,133,50.0,50.0,0.0
1781732758,node,2,52.5,0.0,0.0,NA
1781732758,node,1,54.7,100.0,0.0,0.0
1781732758,node,0,54.9,0.0,0.0,NA
1781732758,gateway,0,133,66.7,33.3,0.0
1781732758,gateway,1,134,25.0,75.0,0.0
1781732758,gateway,2,136,50.0,0.0,0.0
1781732766,node,0,54.5,33.3,33.3,33.3
1781732766,node,1,54.4,50.0,50.0,0.0
1781732766,node,2,52.0,0.0,0.0,NA
1781732767,gateway,1,135,100.0,0.0,0.0
1781732767,gateway,0,134,33.3,66.7,0.0
1781732767,gateway,2,137,0.0,0.0,NA
1781732774,gateway,1,136,100.0,0.0,0.0
1781732775,node,0,54.6,33.3,33.3,33.3
1781732775,node,1,54.6,50.0,0.0,0.0
1781732775,node,2,52.1,0.0,NA,0.0
1781732775,gateway,2,138,50.0,50.0,0.0
1781732775,gateway,0,135,0.0,NA,0.0
1781732782,node,2,52.1,0.0,NA,0.0
1781732782,node,0,54.6,0.0,0.0,NA
1781732782,gateway,2,139,20.0,80.0,0.0
1781732782,node,1,54.6,0.0,0.0,NA
1781732783,gateway,0,136,50.0,50.0,0.0
1781732783,gateway,1,137,66.7,0.0,0.0
1781732791,node,1,54.7,0.0,66.7,0.0
1781732791,node,2,52.2,0.0,50.0,0.0
1781732791,node,0,54.7,50.0,50.0,0.0
1781732791,gateway,0,137,0.0,NA,0.0
1781732791,gateway,1,138,50.0,50.0,0.0
1781732791,gateway,2,140,33.3,66.7,0.0
1781732799,node,2,52.3,0.0,0.0,NA
1781732799,node,0,54.8,0.0,0.0,NA
1781732799,node,1,54.8,0.0,0.0,NA
1781732799,gateway,0,139,33.3,66.7,0.0
1781732800,gateway,2,141,60.0,20.0,0.0
1781732800,gateway,1,140,66.7,33.3,0.0
1781732807,node,0,54.8,0.0,NA,0.0
1781732807,node,2,52.3,0.0,NA,0.0
1781732807,node,1,54.9,100.0,0.0,0.0
1781732807,gateway,1,140,100.0,0.0,0.0
1781732808,gateway,2,142,66.7,33.3,0.0
1781732808,gateway,0,140,40.0,40.0,0.0
1781732815,node,0,54.9,0.0,0.0,NA
1781732815,node,1,54.9,0.0,50.0,50.0
1781732815,node,2,52.2,0.0,0.0,NA
1781732816,gateway,0,140,50.0,50.0,0.0
1781732816,gateway,2,143,100.0,0.0,0.0
1781732816,gateway,1,141,0.0,NA,0.0
1781732824,node,2,51.9,50.0,0.0,50.0
1781732824,gateway,0,141,100.0,0.0,0.0
1781732824,gateway,2,142,0.0,50.0,50.0
1781732824,node,0,54.6,0.0,0.0,NA
1781732824,node,1,54.5,0.0,0.0,NA
1781732824,gateway,1,142,0.0,NA,0.0
1781732832,gateway,1,141,100.0,0.0,0.0
1781732832,node,2,51.5,0.0,NA,0.0
1781732832,gateway,2,139,0.0,NA,0.0
1781732832,node,0,54.2,50.0,0.0,50.0
1781732832,node,1,54.1,0.0,0.0,NA
1781732832,gateway,0,140,0.0,0.0,NA
