ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781737359,node,0,0.4,0.0,0.0,75.0
1781737359,node,1,0.4,0.0,33.3,66.7
1781737359,node,2,0.5,0.0,0.0,NA
1781737360,gateway,0,NA,80.0,20.0,0.0
1781737360,gateway,1,NA,75.0,12.5,12.5
1781737360,gateway,2,0.0,0.0,33.3,66.7
1781737368,gateway,0,0.4,0.0,33.3,66.7
1781737368,node,0,16.2,0.0,33.3,66.7
1781737368,gateway,2,44.9,25.0,0.0,50.0
1781737368,node,1,30.4,0.0,33.3,66.7
1781737368,gateway,1,NA,33.3,33.3,33.3
1781737368,node,2,31.0,50.0,0.0,50.0
1781737376,node,2,49.8,0.0,50.0,50.0
1781737376,node,1,51.1,0.0,33.3,66.7
1781737376,node,0,30.4,25.0,25.0,50.0
1781737376,gateway,0,0.3,0.0,33.3,66.7
1781737376,gateway,1,0.4,0.0,0.0,NA
1781737376,gateway,2,54.7,0.0,50.0,50.0
1781737384,gateway,0,0.2,25.0,25.0,25.0
1781737384,node,1,68.1,0.0,0.0,NA
1781737384,node,2,69.3,33.3,33.3,33.3
1781737384,gateway,1,0.3,0.0,25.0,50.0
1781737384,gateway,2,66.3,33.3,0.0,66.7
1781737384,node,0,44.4,33.3,0.0,33.3
1781737391,gateway,1,0.3,0.0,50.0,50.0
1781737391,node,1,85.1,66.7,0.0,33.3
1781737391,gateway,0,0.2,0.0,50.0,50.0
1781737392,node,0,58.8,66.7,0.0,33.3
1781737392,node,2,86.9,33.3,33.3,33.3
1781737392,gateway,2,78.8,33.3,0.0,66.7
1781737400,node,1,101,50.0,0.0,50.0
1781737400,gateway,0,0.2,0.0,0.0,NA
1781737400,node,0,74.0,0.0,0.0,NA
1781737400,node,2,106,0.0,50.0,50.0
1781737400,gateway,1,0.3,0.0,33.3,66.7
1781737400,gateway,2,93.0,0.0,50.0,50.0
1781737409,gateway,1,0.3,0.0,0.0,NA
1781737409,gateway,0,0.2,0.0,0.0,NA
1781737409,node,0,90.6,50.0,50.0,0.0
1781737409,gateway,2,106,33.3,33.3,33.3
1781737409,node,1,119,50.0,50.0,0.0
1781737410,node,2,125,40.0,40.0,20.0
1781737417,gateway,1,0.3,0.0,0.0,NA
1781737418,node,1,133,100.0,0.0,0.0
1781737418,gateway,0,0.2,0.0,0.0,NA
1781737418,gateway,2,119,50.0,50.0,0.0
1781737418,node,2,139,75.0,0.0,0.0
1781737418,node,0,105,33.3,33.3,33.3
1781737425,node,1,146,66.7,33.3,0.0
1781737425,gateway,2,130,66.7,0.0,33.3
1781737425,gateway,1,0.3,0.0,0.0,NA
1781737425,node,0,117,50.0,25.0,25.0
1781737425,gateway,0,0.2,0.0,0.0,NA
1781737425,node,2,151,66.7,33.3,0.0
1781737433,gateway,2,141,50.0,50.0,0.0
1781737433,gateway,0,0.2,50.0,0.0,50.0
1781737433,gateway,1,0.3,0.0,0.0,NA
1781737433,node,2,164,50.0,0.0,25.0
1781737433,node,0,128,66.7,33.3,0.0
1781737433,node,1,158,100.0,0.0,0.0
1781737440,gateway,1,0.5,0.0,33.3,33.3
1781737440,gateway,2,152,25.0,50.0,25.0
1781737440,node,1,170,66.7,16.7,0.0
1781737440,gateway,0,0.4,0.0,0.0,NA
1781737440,node,2,176,33.3,16.7,33.3
1781737440,node,0,140,66.7,33.3,0.0
1781737448,gateway,2,151,33.3,33.3,33.3
1781737448,gateway,0,7.6,0.0,33.3,66.7
1781737448,gateway,1,9.3,25.0,25.0,50.0
1781737448,node,0,157,14.3,85.7,0.0
1781737448,node,1,187,33.3,66.7,0.0
1781737448,node,2,193,20.0,80.0,0.0
1781737456,gateway,0,14.9,25.0,25.0,50.0
1781737456,gateway,1,19.2,33.3,0.0,33.3
1781737456,gateway,2,149,33.3,33.3,33.3
1781737456,node,1,202,0.0,NA,0.0
1781737456,node,0,173,11.1,77.8,0.0
1781737456,node,2,208,0.0,NA,0.0
1781737464,gateway,1,27.6,50.0,0.0,50.0
1781737464,gateway,0,21.4,50.0,0.0,50.0
1781737464,gateway,2,151,14.3,85.7,0.0
1781737464,node,0,187,0.0,88.9,0.0
1781737464,node,1,216,0.0,NA,0.0
1781737464,node,2,221,0.0,NA,0.0
1781737472,gateway,0,45.8,12.5,87.5,0.0
1781737472,node,1,228,0.0,NA,0.0
1781737472,gateway,2,169,0.0,NA,0.0
1781737473,gateway,1,49.9,0.0,NA,0.0
1781737473,node,0,200,0.0,NA,0.0
1781737473,node,2,233,12.5,87.5,0.0
1781737480,gateway,2,183,0.0,NA,0.0
1781737480,gateway,1,73.5,20.0,80.0,0.0
1781737480,gateway,0,69.6,0.0,NA,0.0
1781737480,node,0,211,20.0,80.0,0.0
1781737481,node,2,243,0.0,80.0,0.0
1781737481,node,1,238,40.0,40.0,0.0
1781737488,node,1,247,0.0,NA,0.0
1781737488,gateway,0,90.5,20.0,80.0,0.0
1781737489,gateway,2,197,85.7,14.3,0.0
1781737489,gateway,1,96.0,12.5,75.0,0.0
1781737489,node,2,252,0.0,NA,0.0
1781737489,node,0,221,0.0,NA,0.0
1781737497,gateway,1,114,12.5,87.5,0.0
1781737497,gateway,2,208,11.1,88.9,0.0
1781737497,gateway,0,108,0.0,NA,0.0
1781737497,node,1,256,20.0,80.0,0.0
1781737497,node,0,230,0.0,NA,0.0
1781737497,node,2,259,10.0,90.0,0.0
1781737504,gateway,1,130,0.0,NA,0.0
1781737504,gateway,0,124,66.7,33.3,0.0
1781737504,node,2,266,16.7,83.3,0.0
1781737505,gateway,2,219,60.0,40.0,0.0
1781737505,node,1,263,25.0,75.0,0.0
1781737508,node,0,240,50.0,33.3,0.0
1781737516,node,0,247,0.0,40.0,0.0
1781737516,gateway,0,138,66.7,33.3,0.0
1781737516,gateway,2,228,83.3,16.7,0.0
1781737516,node,1,271,33.3,66.7,0.0
1781737516,gateway,1,151,66.7,11.1,0.0
1781737516,node,2,274,62.5,25.0,0.0
1781737523,gateway,2,234,25.0,50.0,0.0
1781737523,gateway,0,147,75.0,25.0,0.0
1781737524,node,2,279,40.0,60.0,0.0
1781737524,node,1,276,0.0,NA,0.0
1781737524,gateway,1,162,33.3,33.3,33.3
1781737524,node,0,253,40.0,60.0,0.0
1781737531,gateway,2,241,50.0,25.0,0.0
1781737531,gateway,0,156,75.0,25.0,0.0
1781737531,node,0,259,0.0,NA,0.0
1781737531,node,2,284,0.0,NA,0.0
1781737531,gateway,1,173,33.3,66.7,0.0
1781737532,node,1,282,0.0,81.8,0.0
1781737540,gateway,2,245,33.3,33.3,33.3
1781737540,gateway,0,163,25.0,25.0,25.0
1781737540,gateway,1,182,80.0,20.0,0.0
1781737540,node,1,287,12.5,87.5,0.0
1781737540,node,2,289,0.0,NA,0.0
1781737540,node,0,264,0.0,87.5,0.0
1781737547,gateway,0,166,100.0,0.0,0.0
1781737547,gateway,1,187,44.4,44.4,0.0
1781737547,gateway,2,246,100.0,0.0,0.0
1781737548,node,1,291,0.0,NA,0.0
1781737548,node,2,293,0.0,NA,0.0
1781737548,node,0,269,25.0,75.0,0.0
1781737556,gateway,1,192,75.0,12.5,0.0
1781737556,gateway,0,171,66.7,33.3,0.0
1781737556,gateway,2,249,57.1,42.9,0.0
1781737556,node,1,295,0.0,NA,0.0
1781737556,node,0,274,0.0,NA,0.0
1781737556,node,2,298,0.0,NA,0.0
1781737564,gateway,0,174,33.3,33.3,0.0
1781737564,gateway,2,254,75.0,25.0,0.0
1781737564,gateway,1,198,50.0,50.0,0.0
1781737565,node,2,301,12.5,87.5,0.0
1781737565,node,1,299,0.0,NA,0.0
1781737565,node,0,279,0.0,NA,0.0
1781737572,gateway,0,178,0.0,50.0,25.0
1781737572,gateway,2,256,33.3,33.3,33.3
1781737572,gateway,1,201,33.3,66.7,0.0
1781737572,node,1,302,0.0,NA,0.0
1781737573,node,2,305,11.1,88.9,0.0
1781737573,node,0,283,16.7,83.3,0.0
1781737580,gateway,0,181,25.0,25.0,25.0
1781737580,gateway,1,205,16.7,66.7,16.7
1781737580,gateway,2,257,50.0,25.0,25.0
1781737580,node,0,286,25.0,75.0,0.0
1781737580,node,2,308,11.1,55.6,11.1
1781737581,node,1,306,12.5,87.5,0.0
1781737588,gateway,1,209,66.7,16.7,0.0
1781737588,node,1,309,0.0,NA,0.0
1781737589,gateway,0,184,0.0,NA,0.0
1781737589,gateway,2,258,33.3,33.3,33.3
1781737589,node,0,289,0.0,NA,0.0
1781737589,node,2,311,11.1,88.9,0.0
1781737596,gateway,0,187,66.7,33.3,0.0
1781737596,gateway,1,212,0.0,0.0,NA
1781737596,node,2,313,0.0,NA,0.0
1781737597,gateway,2,262,20.0,60.0,0.0
1781737597,node,0,293,10.0,80.0,0.0
1781737597,node,1,311,0.0,88.9,0.0
1781737604,gateway,1,218,83.3,16.7,0.0
1781737604,gateway,2,266,57.1,42.9,0.0
1781737604,gateway,0,193,33.3,58.3,0.0
1781737604,node,1,314,0.0,77.8,11.1
1781737605,node,2,316,16.7,83.3,0.0
1781737605,node,0,296,20.0,80.0,0.0
1781737612,gateway,0,199,57.1,28.6,0.0
1781737612,gateway,2,270,50.0,37.5,0.0
1781737612,node,2,318,25.0,75.0,0.0
1781737613,gateway,1,224,66.7,33.3,0.0
1781737613,node,1,317,0.0,NA,0.0
1781737613,node,0,299,0.0,NA,0.0
1781737620,gateway,0,205,0.0,NA,0.0
1781737620,gateway,2,274,14.3,57.1,0.0
1781737620,node,2,320,8.3,83.3,0.0
1781737621,gateway,1,229,62.5,25.0,0.0
1781737621,node,0,302,0.0,NA,0.0
1781737621,node,1,319,14.3,85.7,0.0
1781737628,gateway,2,277,25.0,50.0,0.0
1781737628,gateway,1,234,62.5,25.0,0.0
1781737629,gateway,0,211,20.0,80.0,0.0
1781737629,node,1,321,0.0,NA,0.0
1781737629,node,0,304,0.0,NA,0.0
1781737629,node,2,323,0.0,NA,0.0
1781737636,node,2,325,14.3,71.4,0.0
1781737636,gateway,2,281,28.6,71.4,0.0
1781737636,gateway,0,216,83.3,16.7,0.0
1781737637,node,1,323,0.0,NA,0.0
1781737637,gateway,1,239,44.4,44.4,0.0
1781737637,node,0,307,16.7,83.3,0.0
1781737644,gateway,2,283,71.4,14.3,0.0
1781737644,gateway,0,221,66.7,33.3,0.0
1781737645,node,0,309,20.0,80.0,0.0
1781737645,node,1,325,50.0,50.0,0.0
1781737645,gateway,1,243,33.3,50.0,0.0
1781737645,node,2,326,25.0,75.0,0.0
1781737652,gateway,2,286,71.4,28.6,0.0
1781737652,node,0,311,0.0,NA,0.0
1781737652,gateway,0,225,0.0,NA,0.0
1781737652,gateway,1,247,20.0,60.0,0.0
1781737652,node,1,327,62.5,25.0,0.0
1781737653,node,2,328,0.0,NA,0.0
1781737660,gateway,0,229,28.6,71.4,0.0
1781737660,gateway,1,251,33.3,66.7,0.0
1781737660,node,1,328,0.0,NA,0.0
1781737661,gateway,2,289,0.0,80.0,20.0
1781737661,node,0,313,0.0,NA,0.0
1781737661,node,2,330,0.0,80.0,0.0
1781737668,gateway,0,234,50.0,50.0,0.0
1781737668,gateway,2,292,20.0,80.0,0.0
1781737669,node,1,330,0.0,NA,0.0
1781737669,node,0,315,0.0,NA,0.0
1781737669,gateway,1,255,0.0,NA,0.0
1781737669,node,2,331,0.0,NA,0.0
1781737677,gateway,1,258,66.7,0.0,0.0
