ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781735651,node,0,161,50.0,25.0,25.0
1781735651,gateway,3,0.7,0.0,50.0,50.0
1781735651,gateway,4,189,75.0,25.0,0.0
1781735659,gateway,1,0.5,0.0,0.0,NA
1781735659,gateway,3,1.0,0.0,25.0,50.0
1781735659,gateway,0,0.5,0.0,0.0,NA
1781735659,node,4,146,33.3,33.3,0.0
1781735659,gateway,2,1.1,0.0,33.3,33.3
1781735659,node,1,127,50.0,25.0,0.0
1781735659,node,3,183,50.0,50.0,0.0
1781735659,gateway,4,199,40.0,20.0,0.0
1781735659,node,0,170,33.3,50.0,0.0
1781735659,node,2,109,33.3,33.3,33.3
1781735666,gateway,2,2.4,0.0,0.0,NA
1781735667,gateway,0,1.6,0.0,50.0,50.0
1781735667,gateway,4,208,50.0,37.5,0.0
1781735667,node,2,114,33.3,33.3,33.3
1781735667,gateway,3,2.4,25.0,0.0,50.0
1781735667,node,1,135,100.0,0.0,0.0
1781735667,node,3,194,57.1,28.6,0.0
1781735667,node,4,155,50.0,50.0,0.0
1781735667,gateway,1,1.7,0.0,0.0,NA
1781735667,node,0,180,60.0,20.0,0.0
1781735675,gateway,1,6.5,50.0,0.0,50.0
1781735675,gateway,0,7.1,20.0,40.0,40.0
1781735675,node,2,123,50.0,50.0,0.0
1781735675,node,0,192,22.2,55.6,0.0
1781735675,gateway,4,210,25.0,25.0,50.0
1781735675,gateway,3,7.7,25.0,25.0,50.0
1781735675,gateway,2,7.1,0.0,0.0,NA
1781735675,node,1,144,14.3,85.7,0.0
1781735675,node,4,164,66.7,33.3,0.0
1781735675,node,3,205,33.3,66.7,0.0
1781735683,gateway,2,12.0,50.0,0.0,50.0
1781735683,gateway,0,12.8,33.3,33.3,33.3
1781735683,gateway,1,12.3,0.0,50.0,50.0
1781735683,gateway,3,14.0,0.0,0.0,NA
1781735683,node,0,203,0.0,NA,0.0
1781735683,node,1,157,0.0,NA,0.0
1781735683,node,2,134,20.0,80.0,0.0
1781735683,node,4,176,42.9,28.6,14.3
1781735683,gateway,4,211,50.0,50.0,0.0
1781735684,node,3,215,18.2,54.5,0.0
1781735691,gateway,3,19.0,0.0,0.0,NA
1781735691,gateway,1,17.0,0.0,33.3,66.7
1781735691,gateway,4,221,0.0,NA,0.0
1781735691,gateway,2,16.7,50.0,0.0,50.0
1781735691,node,0,213,0.0,NA,0.0
1781735692,gateway,0,18.0,50.0,25.0,25.0
1781735692,node,4,187,42.9,42.9,0.0
1781735692,node,2,147,16.7,83.3,0.0
1781735692,node,3,223,0.0,NA,0.0
1781735692,node,1,169,0.0,85.7,0.0
1781735699,gateway,1,20.9,50.0,0.0,50.0
1781735700,gateway,0,22.0,33.3,0.0,66.7
1781735700,node,0,222,0.0,NA,0.0
1781735700,node,4,197,16.7,83.3,0.0
1781735700,gateway,3,23.5,33.3,33.3,33.3
1781735700,gateway,4,230,0.0,NA,0.0
1781735700,node,1,180,25.0,50.0,0.0
1781735700,node,3,232,12.5,75.0,12.5
1781735701,gateway,2,20.8,0.0,0.0,50.0
1781735701,node,2,161,0.0,NA,0.0
1781735708,gateway,1,27.3,0.0,0.0,66.7
1781735709,gateway,0,29.4,0.0,NA,0.0
1781735709,gateway,2,28.4,33.3,33.3,33.3
1781735709,gateway,3,34.0,0.0,0.0,NA
1781735709,node,0,230,0.0,NA,0.0
1781735709,gateway,4,239,0.0,NA,0.0
1781735709,node,2,169,25.0,75.0,0.0
1781735709,node,1,190,0.0,NA,0.0
1781735709,node,3,239,0.0,NA,0.0
1781735709,node,4,207,0.0,NA,0.0
1781735717,gateway,2,40.1,33.3,33.3,33.3
1781735717,gateway,0,40.8,14.3,85.7,0.0
1781735717,gateway,1,41.2,0.0,NA,0.0
1781735717,gateway,4,247,20.0,80.0,0.0
1781735717,node,3,246,0.0,NA,0.0
1781735717,node,0,238,0.0,90.9,0.0
1781735717,node,1,199,33.3,55.6,0.0
1781735717,node,2,179,0.0,NA,0.0
1781735717,gateway,3,47.3,25.0,75.0,0.0
1781735718,node,4,215,0.0,NA,0.0
1781735726,gateway,1,57.2,16.7,83.3,0.0
1781735726,gateway,2,56.4,14.3,85.7,0.0
1781735726,node,1,207,50.0,50.0,0.0
1781735726,node,0,245,50.0,50.0,0.0
1781735726,gateway,0,57.2,0.0,33.3,66.7
1781735726,gateway,3,64.6,14.3,85.7,0.0
1781735726,node,3,252,20.0,80.0,0.0
1781735726,node,4,223,0.0,NA,0.0
1781735726,gateway,4,254,12.5,87.5,0.0
1781735726,node,2,188,0.0,83.3,0.0
1781735734,gateway,0,70.0,0.0,50.0,50.0
1781735734,gateway,2,71.3,0.0,NA,0.0
1781735734,node,4,230,0.0,71.4,28.6
1781735734,node,3,258,25.0,62.5,0.0
1781735734,node,0,251,0.0,NA,0.0
1781735734,gateway,3,79.9,0.0,NA,0.0
1781735734,gateway,1,71.3,12.5,87.5,0.0
1781735734,node,2,196,0.0,NA,0.0
1781735734,node,1,215,0.0,NA,0.0
1781735734,gateway,4,260,0.0,NA,0.0
1781735742,gateway,2,85.2,14.3,85.7,0.0
1781735742,gateway,1,85.4,16.7,83.3,0.0
1781735742,gateway,0,81.9,0.0,33.3,66.7
1781735743,gateway,3,94.6,11.1,88.9,0.0
1781735743,node,2,204,12.5,87.5,0.0
1781735743,node,0,257,33.3,66.7,0.0
1781735743,node,4,237,0.0,NA,0.0
1781735743,gateway,4,266,0.0,NA,0.0
1781735743,node,3,264,0.0,NA,0.0
1781735743,node,1,222,9.1,81.8,0.0
1781735751,gateway,2,98.3,14.3,85.7,0.0
1781735751,gateway,3,106,50.0,25.0,0.0
1781735751,gateway,1,98.7,28.6,71.4,0.0
1781735751,node,0,262,0.0,85.7,14.3
1781735751,gateway,0,95.5,16.7,83.3,0.0
1781735751,node,3,268,0.0,NA,0.0
1781735751,node,4,243,0.0,NA,0.0
1781735751,gateway,4,272,50.0,50.0,0.0
1781735752,node,1,229,0.0,NA,0.0
1781735752,node,2,212,9.1,81.8,0.0
1781735759,gateway,2,108,80.0,0.0,0.0
1781735760,gateway,3,118,66.7,16.7,0.0
1781735760,gateway,0,106,15.4,69.2,7.7
1781735760,node,0,267,33.3,66.7,0.0
1781735760,gateway,1,108,66.7,33.3,0.0
1781735760,node,2,219,25.0,75.0,0.0
1781735761,node,4,249,33.3,66.7,0.0
1781735761,node,1,235,0.0,NA,0.0
1781735761,gateway,4,277,0.0,NA,0.0
1781735761,node,3,273,14.3,85.7,0.0
1781735768,gateway,0,112,33.3,33.3,33.3
1781735768,gateway,1,114,60.0,40.0,0.0
1781735769,gateway,2,114,33.3,33.3,33.3
1781735769,gateway,3,125,40.0,40.0,0.0
1781735769,node,0,272,0.0,NA,0.0
1781735769,gateway,4,282,0.0,NA,0.0
1781735769,node,1,241,0.0,NA,0.0
1781735769,node,2,226,0.0,NA,0.0
1781735769,node,4,254,14.3,85.7,0.0
1781735770,node,3,278,0.0,NA,0.0
1781735778,gateway,2,120,60.0,20.0,0.0
1781735778,gateway,3,131,40.0,40.0,0.0
1781735778,gateway,1,120,50.0,33.3,16.7
1781735778,gateway,0,123,20.0,80.0,0.0
1781735778,node,4,259,8.3,91.7,0.0
1781735778,node,1,247,20.0,80.0,0.0
1781735778,node,0,277,20.0,80.0,0.0
1781735778,node,3,282,0.0,88.9,0.0
1781735778,gateway,4,286,0.0,NA,0.0
1781735779,node,2,232,25.0,75.0,0.0
1781735786,gateway,1,129,25.0,25.0,25.0
1781735787,gateway,3,139,40.0,20.0,20.0
1781735787,gateway,2,128,0.0,NA,0.0
1781735787,node,0,281,0.0,NA,0.0
1781735787,node,1,252,16.7,83.3,0.0
1781735787,node,2,238,0.0,NA,0.0
1781735787,gateway,0,134,0.0,NA,0.0
1781735787,node,3,286,0.0,NA,0.0
1781735787,gateway,4,290,16.7,66.7,0.0
1781735787,node,4,264,0.0,NA,0.0
1781735795,gateway,2,134,66.7,33.3,0.0
1781735795,gateway,3,146,42.9,57.1,0.0
1781735795,gateway,1,135,66.7,33.3,0.0
1781735795,node,3,289,16.7,83.3,0.0
1781735795,node,4,268,16.7,83.3,0.0
1781735796,node,1,256,0.0,NA,0.0
1781735796,node,0,285,0.0,NA,0.0
1781735796,gateway,0,143,20.0,80.0,0.0
1781735796,gateway,4,294,11.1,88.9,0.0
1781735796,node,2,243,14.3,71.4,0.0
1781735804,gateway,2,140,66.7,33.3,0.0
1781735804,node,0,288,50.0,0.0,0.0
1781735804,gateway,1,143,25.0,50.0,0.0
1781735804,gateway,3,153,28.6,28.6,14.3
1781735804,node,4,272,66.7,33.3,0.0
1781735805,node,2,247,60.0,40.0,0.0
1781735805,node,1,261,16.7,75.0,0.0
1781735805,gateway,4,297,0.0,NA,0.0
1781735805,gateway,0,152,0.0,NA,0.0
1781735806,node,3,293,16.7,66.7,0.0
1781735813,gateway,4,300,16.7,83.3,0.0
1781735813,gateway,3,159,0.0,75.0,25.0
1781735813,gateway,1,149,50.0,16.7,16.7
1781735814,gateway,2,147,66.7,33.3,0.0
1781735814,node,4,276,42.9,42.9,0.0
1781735814,node,3,296,20.0,60.0,20.0
1781735814,node,2,252,0.0,NA,0.0
1781735814,node,1,265,20.0,60.0,0.0
1781735814,gateway,0,160,0.0,80.0,20.0
1781735814,node,0,292,0.0,NA,0.0
1781735822,gateway,1,150,0.0,0.0,NA
1781735822,gateway,2,152,75.0,25.0,0.0
1781735822,gateway,3,160,80.0,20.0,0.0
1781735822,gateway,4,303,100.0,0.0,0.0
1781735822,gateway,0,165,0.0,85.7,0.0
1781735822,node,4,279,11.1,77.8,0.0
1781735822,node,1,269,16.7,83.3,0.0
1781735822,node,2,256,28.6,57.1,14.3
1781735822,node,3,299,23.1,69.2,0.0
1781735822,node,0,295,0.0,NA,0.0
1781735830,gateway,3,165,100.0,0.0,0.0
1781735830,gateway,4,305,0.0,NA,0.0
1781735830,node,2,260,15.4,76.9,7.7
