ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781727786,gateway,1,8.3,50.0,50.0,0.0
1781727786,gateway,2,12.2,0.0,NA,0.0
1781727786,gateway,0,94.4,0.0,0.0,NA
1781727786,node,2,71.7,50.0,50.0,0.0
1781727787,node,1,106,20.0,60.0,0.0
1781727787,node,0,99.3,0.0,NA,0.0
1781727795,gateway,2,16.0,100.0,0.0,0.0
1781727795,gateway,1,11.5,0.0,0.0,NA
1781727795,node,0,104,0.0,NA,0.0
1781727795,node,2,78.0,0.0,0.0,0.0
1781727795,gateway,0,94.9,50.0,25.0,0.0
1781727796,node,1,111,0.0,NA,0.0
1781727803,gateway,2,20.2,0.0,NA,0.0
1781727804,gateway,1,14.9,0.0,NA,0.0
1781727804,node,1,115,50.0,50.0,0.0
1781727804,node,2,83.3,50.0,50.0,0.0
1781727804,node,0,108,0.0,50.0,0.0
1781727804,gateway,0,100,0.0,NA,0.0
1781727813,gateway,1,23.4,0.0,NA,0.0
1781727813,gateway,2,30.2,25.0,75.0,0.0
1781727813,gateway,0,105,0.0,NA,0.0
1781727813,node,0,112,0.0,NA,0.0
1781727813,node,1,119,0.0,NA,0.0
1781727813,node,2,88.4,0.0,NA,0.0
1781727821,gateway,2,40.2,100.0,0.0,0.0
1781727821,gateway,1,32.6,14.3,85.7,0.0
1781727822,gateway,0,110,50.0,50.0,0.0
1781727822,node,0,115,33.3,66.7,0.0
1781727822,node,2,93.0,100.0,0.0,0.0
1781727822,node,1,122,20.0,60.0,0.0
1781727830,node,2,95.5,0.0,50.0,0.0
1781727831,node,1,125,0.0,66.7,0.0
1781727831,node,0,118,33.3,33.3,33.3
1781727831,gateway,1,41.8,50.0,50.0,0.0
1781727831,gateway,2,50.2,50.0,50.0,0.0
1781727831,gateway,0,114,0.0,NA,0.0
1781727839,node,2,95.2,50.0,0.0,50.0
1781727839,node,0,120,40.0,20.0,0.0
1781727839,gateway,1,49.1,0.0,NA,0.0
1781727839,gateway,0,118,16.7,83.3,0.0
1781727840,node,1,127,25.0,50.0,0.0
1781727840,gateway,2,58.2,0.0,NA,0.0
1781727848,node,2,94.2,0.0,NA,0.0
1781727849,gateway,0,121,0.0,0.0,NA
1781727849,gateway,2,65.4,0.0,NA,0.0
1781727849,gateway,1,56.2,0.0,NA,0.0
1781727849,node,0,122,0.0,NA,0.0
1781727849,node,1,129,33.3,66.7,0.0
1781727857,node,2,92.4,0.0,NA,0.0
1781727857,gateway,1,62.3,33.3,66.7,0.0
1781727857,gateway,2,71.8,25.0,75.0,0.0
1781727857,gateway,0,124,0.0,NA,0.0
1781727857,node,1,132,0.0,NA,0.0
1781727858,node,0,125,33.3,66.7,0.0
1781727866,node,2,92.2,0.0,NA,0.0
1781727866,gateway,0,127,0.0,NA,0.0
1781727867,gateway,1,68.4,33.3,66.7,0.0
1781727867,gateway,2,78.1,0.0,NA,0.0
1781727867,node,0,128,0.0,NA,0.0
1781727867,node,1,134,0.0,NA,0.0
1781727875,node,2,91.0,0.0,0.0,NA
1781727875,gateway,2,83.6,0.0,NA,0.0
1781727876,gateway,1,73.9,0.0,0.0,NA
1781727876,node,0,130,0.0,NA,0.0
1781727876,gateway,0,130,0.0,NA,0.0
1781727876,node,1,136,16.7,83.3,0.0
1781727884,gateway,2,88.6,66.7,33.3,0.0
1781727885,node,2,90.9,0.0,NA,0.0
1781727885,gateway,1,78.8,20.0,80.0,0.0
1781727885,node,1,138,0.0,NA,0.0
1781727885,node,0,132,0.0,NA,0.0
1781727885,gateway,0,133,33.3,66.7,0.0
1781727893,node,2,90.0,0.0,0.0,NA
1781727893,node,0,134,66.7,0.0,0.0
1781727893,gateway,1,83.2,0.0,NA,0.0
1781727893,node,1,140,0.0,0.0,NA
1781727893,gateway,2,93.0,0.0,NA,0.0
1781727894,gateway,0,135,0.0,NA,0.0
1781727902,gateway,2,95.4,0.0,0.0,NA
1781727902,gateway,1,86.3,0.0,0.0,NA
1781727902,node,1,140,100.0,0.0,0.0
1781727902,node,0,134,0.0,NA,0.0
1781727902,node,2,90.5,75.0,25.0,0.0
1781727904,gateway,0,137,0.0,NA,0.0
1781727912,node,1,142,0.0,NA,0.0
1781727912,node,2,94.1,50.0,50.0,0.0
1781727912,gateway,2,99.2,0.0,NA,0.0
1781727912,node,0,136,0.0,NA,0.0
1781727912,gateway,0,139,100.0,0.0,0.0
1781727913,gateway,1,89.7,0.0,NA,0.0
1781727922,gateway,2,103,50.0,50.0,0.0
1781727922,node,1,144,0.0,NA,0.0
1781727922,gateway,0,141,33.3,66.7,0.0
1781727922,gateway,1,93.2,16.7,83.3,0.0
1781727922,node,2,97.3,25.0,75.0,0.0
1781727922,node,0,138,0.0,NA,0.0
1781727931,node,2,100,50.0,50.0,0.0
1781727931,gateway,2,106,0.0,NA,0.0
1781727931,node,1,145,33.3,66.7,0.0
1781727931,node,0,139,0.0,NA,0.0
1781727931,gateway,1,96.7,20.0,80.0,0.0
1781727931,gateway,0,143,33.3,66.7,0.0
1781727940,gateway,1,99.9,0.0,NA,0.0
1781727940,node,0,141,25.0,75.0,0.0
1781727940,node,2,102,0.0,NA,0.0
1781727940,gateway,2,109,100.0,0.0,0.0
1781727940,gateway,0,145,0.0,NA,0.0
1781727940,node,1,147,20.0,80.0,0.0
1781727949,node,2,103,0.0,NA,0.0
1781727949,gateway,1,103,0.0,0.0,NA
1781727949,gateway,0,146,50.0,50.0,0.0
1781727949,gateway,2,112,0.0,NA,0.0
1781727949,node,1,148,100.0,0.0,0.0
1781727949,node,0,143,25.0,75.0,0.0
1781727957,gateway,2,115,0.0,NA,0.0
1781727957,node,2,105,0.0,NA,0.0
1781727957,node,0,144,0.0,NA,0.0
1781727957,gateway,1,105,0.0,NA,0.0
1781727957,node,1,149,25.0,75.0,0.0
1781727958,gateway,0,148,33.3,66.7,0.0
1781727966,node,2,106,50.0,0.0,50.0
1781727967,gateway,2,117,33.3,66.7,0.0
1781727967,node,0,145,66.7,33.3,0.0
1781727967,node,1,150,0.0,NA,0.0
1781727967,gateway,1,108,0.0,NA,0.0
1781727967,gateway,0,149,25.0,75.0,0.0
1781727975,node,2,104,66.7,0.0,33.3
1781727976,gateway,1,110,33.3,66.7,0.0
1781727976,node,1,151,0.0,NA,0.0
1781727976,gateway,2,120,25.0,75.0,0.0
1781727976,gateway,0,150,20.0,80.0,0.0
1781727976,node,0,145,0.0,0.0,0.0
1781727984,gateway,2,122,0.0,NA,0.0
1781727984,node,1,152,0.0,NA,0.0
1781727984,node,0,146,20.0,80.0,0.0
1781727984,gateway,1,113,50.0,50.0,0.0
1781727984,node,2,104,33.3,66.7,0.0
1781727984,gateway,0,152,0.0,NA,0.0
1781727993,gateway,2,124,75.0,25.0,0.0
1781727993,node,1,153,0.0,NA,0.0
1781727993,gateway,1,115,0.0,NA,0.0
1781727993,node,2,106,0.0,NA,0.0
1781727993,gateway,0,153,0.0,NA,0.0
1781727994,node,0,147,100.0,0.0,0.0
1781728002,gateway,1,117,33.3,66.7,0.0
1781728002,node,1,155,0.0,NA,0.0
1781728002,node,2,108,50.0,50.0,0.0
1781728002,gateway,0,154,25.0,75.0,0.0
1781728002,node,0,148,0.0,NA,0.0
1781728003,gateway,2,126,25.0,75.0,0.0
1781728012,node,1,156,0.0,NA,0.0
1781728012,gateway,2,128,0.0,NA,0.0
1781728012,node,0,149,33.3,66.7,0.0
1781728012,node,2,108,0.0,NA,0.0
1781728013,gateway,1,119,20.0,80.0,0.0
1781728013,gateway,0,155,0.0,NA,0.0
1781728021,node,1,156,0.0,0.0,NA
1781728021,node,2,108,0.0,0.0,NA
1781728021,node,0,149,100.0,0.0,0.0
1781728022,gateway,2,130,0.0,NA,0.0
1781728023,gateway,1,122,20.0,80.0,0.0
1781728023,gateway,0,156,0.0,NA,0.0
1781728031,node,0,147,50.0,50.0,0.0
1781728031,node,2,106,0.0,NA,0.0
1781728031,node,1,154,0.0,0.0,NA
1781728032,gateway,2,132,75.0,25.0,0.0
1781728033,gateway,0,157,20.0,80.0,0.0
1781728033,gateway,1,124,0.0,NA,0.0
1781728048,node,0,146,0.0,0.0,NA
1781728048,node,2,105,0.0,NA,0.0
1781728048,node,1,153,0.0,0.0,NA
1781728048,gateway,2,133,0.0,0.0,NA
1781728048,gateway,0,156,16.7,50.0,0.0
1781728048,gateway,1,122,0.0,0.0,NA
